feature_id,llama32-3B-Instruct_ckpt_0_contrib_mean,llama32-3B-Instruct_ckpt_120_contrib_mean,llama32-3B-Instruct_ckpt_240_contrib_mean,llama32-3B-Instruct_ckpt_360_contrib_mean,llama32-3B-Instruct_ckpt_480_contrib_mean,llama32-3B-Instruct_ckpt_600_contrib_mean,llama32-3B-Instruct_ckpt_720_contrib_mean,llama32-3B-Instruct_ckpt_840_contrib_mean
5444,0.886304199696,0.880963027477,0.877421617508,0.871253788471,0.873278081417,0.875850319862,0.881165683270,0.880219995975
5445,1.817833542824,1.810128808022,1.809246540070,1.801487803459,1.812029004097,1.819030761719,1.819596886635,1.817864298820
5446,0.884612739086,0.890501618385,0.886012077332,0.890106797218,0.892477154732,0.895601868629,0.894603908062,0.887640058994
5447,0.884555280209,0.872252464294,0.862306296825,0.856504917145,0.863280296326,0.849810421467,0.843839585781,0.840397000313
5448,2.551175594330,2.541759490967,2.521542310715,2.510242223740,2.508055448532,2.506919384003,2.503167152405,2.508486986160
5449,0.885565698147,0.880793154240,0.866715610027,0.861336827278,0.872205674648,0.865648865700,0.865411221981,0.863858282566
5450,0.859415292740,0.853656411171,0.860341668129,0.865909218788,0.855710506439,0.864896237850,0.864224851131,0.861964821815
5451,0.843248665333,0.849031150341,0.853625357151,0.852590739727,0.865610122681,0.872915446758,0.880017220974,0.881542086601
5452,1.669325709343,1.660704016685,1.648629665375,1.647320270538,1.640112042427,1.646212458611,1.644885540009,1.638369321823
5453,0.892526984215,0.899100363255,0.906053245068,0.918219089508,0.920252323151,0.920782268047,0.923597574234,0.903914213181
5454,0.788253962994,0.781975626945,0.784110069275,0.789396464825,0.801880300045,0.793997168541,0.794470131397,0.790805995464
5455,0.926618158817,0.930442333221,0.946196317673,0.954296529293,0.963647007942,0.953411877155,0.961978435516,0.952932655811
5456,1.952275395393,1.947697639465,1.950355291367,1.941939949989,1.932931065559,1.952553987503,1.955879688263,1.951244354248
5457,0.914197862148,0.911157011986,0.914814591408,0.897767066956,0.898066699505,0.901187002659,0.898336529732,0.896220922470
5458,2.008075475693,1.999468207359,1.993191361427,1.992330431938,1.992360115051,1.996731877327,1.981357455254,1.984522342682
5459,0.868138194084,0.860021591187,0.855271220207,0.841440737247,0.843260109425,0.845742464066,0.847502350807,0.844410419464
5460,1.442834377289,1.442961335182,1.440934658051,1.445816636086,1.448061227798,1.431967020035,1.433394789696,1.430068731308
5461,0.811164796352,0.802639842033,0.800091624260,0.800951004028,0.809092640877,0.794732630253,0.794372260571,0.799718677998
5462,2.326019287109,2.319144248962,2.305015325546,2.290891408920,2.286667346954,2.289748907089,2.285909891129,2.289279937744
5463,0.843214929104,0.830030083656,0.814048469067,0.798943102360,0.810591995716,0.796983897686,0.802358329296,0.805663287640
5464,0.966433823109,0.969686865807,0.955297648907,0.950505316257,0.943418562412,0.949525356293,0.952647089958,0.952443182468
5465,0.891677021980,0.888105034828,0.889528632164,0.895493328571,0.894522249699,0.898760497570,0.905796647072,0.899183154106
5466,1.735936045647,1.736510396004,1.730674624443,1.729150056839,1.735501646996,1.729521155357,1.725980401039,1.720765471458
5467,0.903830111027,0.908172309399,0.920988619328,0.918720781803,0.924586355686,0.944886744022,0.942098259926,0.937059998512
5468,0.799673736095,0.803808033466,0.809891879559,0.811785757542,0.825066447258,0.819437861443,0.820642471313,0.819007039070
5469,0.879522025585,0.868873178959,0.859572231770,0.857577085495,0.859548807144,0.857031524181,0.865741789341,0.869196355343
5470,0.811224997044,0.804159998894,0.806021332741,0.799291133881,0.812481284142,0.806377530098,0.811939299107,0.810565054417
5471,2.221947431564,2.216003179550,2.207385778427,2.200035095215,2.194521427155,2.189291238785,2.191193819046,2.191218852997
5472,0.930401802063,0.935757815838,0.945623874664,0.940247297287,0.941490590572,0.955293595791,0.961104214191,0.958765625954
5473,0.894300937653,0.891145586967,0.887567102909,0.896627008915,0.896840453148,0.901489496231,0.899531722069,0.891503751278
5474,0.755054652691,0.761432707310,0.769177794456,0.768954575062,0.782959759235,0.776541769505,0.780656158924,0.781118333340
5475,0.846650004387,0.851911783218,0.866221725941,0.863589048386,0.872757792473,0.870301246643,0.870337069035,0.875083208084
5476,0.872025132179,0.873917102814,0.882574677467,0.882725059986,0.878086745739,0.888572335243,0.892441511154,0.888694405556
5477,0.907922089100,0.894346237183,0.890974879265,0.879136860371,0.873823285103,0.857437014580,0.855725705624,0.856060028076
5478,0.919203102589,0.916123151779,0.903241693974,0.913009166718,0.903927266598,0.925219357014,0.922652721405,0.911357104778
5479,1.372645616531,1.372171401978,1.364658117294,1.380767583847,1.383188605309,1.392977595329,1.396182894707,1.386328697205
5480,0.801543653011,0.804194748402,0.822578191757,0.830310285091,0.832556724548,0.839696228504,0.843497395515,0.838066458702
5481,0.898219108582,0.905341207981,0.914313316345,0.915664017200,0.927520513535,0.923046767712,0.925130844116,0.935028195381
5482,0.818745076656,0.829868912697,0.821907818317,0.817036330700,0.826206803322,0.826465427876,0.823795497417,0.829537928104
5483,0.913371086121,0.902961254120,0.893408238888,0.869274675846,0.878457725048,0.874958753586,0.879556715488,0.878731667995
5484,0.919348359108,0.918202161789,0.903306901455,0.894494354725,0.895654797554,0.896071791649,0.897678554058,0.901257574558
5485,0.901814818382,0.905438542366,0.906545162201,0.899758756161,0.903910219669,0.903252661228,0.903304755688,0.899164438248
5486,2.178844690323,2.177245616913,2.171974658966,2.164143323898,2.166493415833,2.171348810196,2.177650213242,2.174792528152
5487,0.952600300312,0.946238815784,0.932604193687,0.918408095837,0.919981062412,0.931391775608,0.937582254410,0.937897861004
5488,1.564704179764,1.566775321960,1.556111335754,1.552505850792,1.561974644661,1.562656641006,1.562233209610,1.563336730003
5489,0.791329681873,0.788597822189,0.792649149895,0.779922783375,0.780589342117,0.786922454834,0.779981374741,0.783225297928
5490,0.923389196396,0.929882347584,0.912388741970,0.913148641586,0.919325590134,0.923631072044,0.924276590347,0.916847705841
5491,1.007844328880,1.005794286728,1.008006095886,0.999764204025,0.999500036240,1.005243301392,1.008022904396,1.004327893257
5492,0.795803010464,0.786782324314,0.778631210327,0.768694579601,0.774393320084,0.775170505047,0.778710007668,0.775906920433
5493,1.585888743401,1.579182505608,1.562074065208,1.550252914429,1.552329301834,1.558830857277,1.557951092720,1.557647943497
5494,0.824888885021,0.823212265968,0.825825810432,0.821536719799,0.827314794064,0.828389108181,0.833983004093,0.823036372662
5495,0.848385930061,0.848907709122,0.840149760246,0.828369140625,0.831982076168,0.839471280575,0.845360279083,0.841470301151
5496,0.971405029297,0.970697164536,0.972825109959,0.964370548725,0.973731935024,0.963689267635,0.963221371174,0.961320281029
5497,0.944546461105,0.947614133358,0.950004339218,0.952253878117,0.962507486343,0.967227399349,0.972645282745,0.984457850456
5498,1.085540294647,1.093957662582,1.099707961082,1.085417747498,1.089525818825,1.082009315491,1.086518049240,1.076949477196
5499,0.945283353329,0.926731228828,0.902477800846,0.887186825275,0.885612607002,0.878494143486,0.879081726074,0.874706327915
5500,0.911987423897,0.899335026741,0.882527291775,0.868713974953,0.869670271873,0.863773047924,0.862668335438,0.857809722424
5501,1.685038805008,1.670568108559,1.644520640373,1.623602509499,1.622922778130,1.614370942116,1.612322926521,1.615325093269
5502,0.938266932964,0.927277684212,0.928308427334,0.920352399349,0.921228230000,0.921298980713,0.918489277363,0.913469791412
5503,1.664755105972,1.653247475624,1.635112643242,1.617800951004,1.620268344879,1.613001823425,1.612294435501,1.601325392723
5504,0.863951444626,0.850177586079,0.830768048763,0.830106139183,0.838718235493,0.827333509922,0.827074348927,0.826594412327
5505,0.825669825077,0.809457421303,0.795027554035,0.772286236286,0.772884428501,0.776849150658,0.778316318989,0.781642377377
5506,0.905537247658,0.915056765079,0.913849830627,0.909740447998,0.907161533833,0.909528076649,0.916101276875,0.904781222343
5507,0.868983328342,0.847045063972,0.830970227718,0.804813027382,0.800067424774,0.796343624592,0.793256938457,0.787738263607
5508,0.838234961033,0.834607720375,0.830586254597,0.814982116222,0.818355679512,0.816916227341,0.820622861385,0.821268975735
5509,0.914904356003,0.902011215687,0.888064682484,0.874693870544,0.878746688366,0.873516619205,0.873289167881,0.873993933201
5510,0.830574810505,0.837744295597,0.843023240566,0.846769928932,0.851943314075,0.861742377281,0.870054662228,0.866555213928
5511,2.095771312714,2.092463493347,2.081734180450,2.070656538010,2.078784227371,2.064636707306,2.064358949661,2.070499420166
5512,0.805909574032,0.809822022915,0.812614798546,0.799011468887,0.803116679192,0.805636227131,0.813221693039,0.809042096138
5513,0.837037146091,0.853050768375,0.862447142601,0.861208200455,0.861872375011,0.865965664387,0.874386906624,0.871602714062
5514,2.211617469788,2.219999551773,2.210883855820,2.201215028763,2.202890157700,2.200404882431,2.197326660156,2.191429138184
5515,1.545896172523,1.536128759384,1.534726262093,1.530594706535,1.538503885269,1.542683243752,1.549878358841,1.554343223572
5516,1.411029219627,1.398940801620,1.389778256416,1.378407001495,1.388036966324,1.391926884651,1.389681696892,1.394594907761
5517,0.926005065441,0.926972329617,0.942027688026,0.937022864819,0.938384890556,0.943924248219,0.951466917992,0.947433412075
5518,0.893431246281,0.880215704441,0.866763174534,0.852492094040,0.852835834026,0.843030393124,0.845762848854,0.840032815933
5519,0.922605574131,0.923559963703,0.922723650932,0.918370902538,0.919264495373,0.921447455883,0.918172538280,0.918549358845
5520,0.860125064850,0.847759723663,0.846058189869,0.847234964371,0.852450370789,0.846571922302,0.846757233143,0.843518972397
