,dec_1_drift_from_origin,dec_2_drift_from_origin,dec_3_drift_from_origin,dec_4_drift_from_origin,dec_5_drift_from_origin,dec_6_drift_from_origin,dec_7_drift_from_origin
56,2.4437904e-06,6.0796738e-06,1.0609627e-05,1.2874603e-05,1.5377998e-05,1.8298626e-05,1.8715858e-05
57,4.827976e-06,9.298325e-06,1.5258789e-05,1.92523e-05,2.3186207e-05,2.6464462e-05,2.7120113e-05
58,5.841255e-06,5.364418e-06,6.198883e-06,5.7816505e-06,5.543232e-06,5.9604645e-06,6.556511e-06
59,-5.9604645e-07,-4.7683716e-07,-8.34465e-07,-8.34465e-07,-3.5762787e-07,5.9604645e-08,-2.3841858e-07
60,8.34465e-06,1.1086464e-05,1.3411045e-05,1.7046928e-05,1.8179417e-05,2.0802021e-05,2.0802021e-05
61,2.9802322e-07,4.172325e-07,4.7683716e-07,1.1920929e-07,-1.1920929e-07,-3.5762787e-07,0.0
62,7.1525574e-07,9.536743e-07,7.1525574e-07,-1.1920929e-07,7.748604e-07,5.364418e-07,8.34465e-07
63,5.364418e-07,4.7683716e-07,7.748604e-07,2.9802322e-07,1.013279e-06,5.364418e-07,8.940697e-07
64,1.2218952e-05,1.335144e-05,1.5854836e-05,1.4960766e-05,1.6152859e-05,1.6570091e-05,1.6868114e-05
65,4.553795e-05,4.851818e-05,5.2511692e-05,5.3048134e-05,5.1379204e-05,5.2809715e-05,5.6743622e-05
66,2.026558e-06,2.4437904e-06,3.695488e-06,2.503395e-06,2.3841858e-06,2.861023e-06,2.4437904e-06
67,5.185604e-06,6.556511e-06,6.9737434e-06,6.914139e-06,7.390976e-06,7.0929527e-06,7.8082085e-06
68,3.1590462e-06,6.4373016e-06,1.3411045e-05,1.758337e-05,1.9907951e-05,2.3841858e-05,2.5212765e-05
69,-2.3841858e-07,-8.34465e-07,-3.5762787e-07,-3.5762787e-07,-7.1525574e-07,2.9802322e-07,5.9604645e-08
70,9.298325e-06,1.1920929e-05,1.770258e-05,1.8835068e-05,2.1338463e-05,2.3722649e-05,2.4795532e-05
71,2.9802322e-06,2.682209e-06,3.6358833e-06,3.7550926e-06,3.9339066e-06,4.172325e-06,4.1127205e-06
72,2.682209e-06,3.33786e-06,3.6358833e-06,4.23193e-06,3.695488e-06,4.2915344e-06,3.6358833e-06
73,1.3113022e-06,3.5762787e-07,1.3709068e-06,1.4901161e-06,7.748604e-07,1.0728836e-06,1.4305115e-06
74,1.7881393e-05,1.9431114e-05,2.3126602e-05,2.2768974e-05,2.0384789e-05,2.0384789e-05,2.4199486e-05
75,1.9073486e-06,6.735325e-06,1.2278557e-05,1.5258789e-05,1.8179417e-05,2.1338463e-05,2.169609e-05
76,2.8848648e-05,3.015995e-05,3.4809113e-05,3.2901764e-05,3.2544136e-05,3.325939e-05,3.5881996e-05
77,2.4735928e-05,2.6226044e-05,2.6404858e-05,3.0219555e-05,2.861023e-05,3.0398369e-05,3.0577183e-05
78,6.556511e-07,3.5762787e-07,4.7683716e-07,3.5762787e-07,-1.1920929e-07,4.7683716e-07,1.7881393e-07
79,2.926588e-05,2.9683113e-05,3.3557415e-05,3.159046e-05,3.248453e-05,3.20673e-05,3.582239e-05
80,2.0861626e-06,5.1259995e-06,1.0967255e-05,1.3589859e-05,1.50203705e-05,1.6391277e-05,1.8417835e-05
81,1.3649464e-05,1.3649464e-05,1.6331673e-05,1.6450882e-05,1.7404556e-05,1.7344952e-05,1.9490719e-05
