feature_id,activation_freq,mean_activation,active_mean_activation,rms_activation,max_activation,total_activation_mass
25245,0.000180000003,0.000727602222,4.042234420776,0.054344169796,4.434862613678,36.380111694336
25246,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25247,0.000019999999,0.000076684075,3.834203720093,0.017147079110,3.834203720093,3.834203720093
25248,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25249,0.000199999995,0.000787114026,3.935570240021,0.055673867464,4.171556472778,39.355701446533
25250,0.000059999998,0.000233825733,3.897095680237,0.030188983306,3.963714361191,11.691287040710
25251,0.000720000011,0.003151260549,4.376750946045,0.118547990918,6.289632797241,157.563034057617
25252,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25253,0.000199999995,0.001085960423,5.429802417755,0.083061099052,11.687747001648,54.298023223877
25254,0.000059999998,0.000237987784,3.966463088989,0.030733663589,4.075301647186,11.899389266968
25255,0.000180000003,0.000714547816,3.969710111618,0.053304787725,4.219314098358,35.727390289307
25256,0.000039999999,0.000153289511,3.832237720490,0.024237226695,3.837808370590,7.664475440979
25257,0.000939999998,0.004310400691,4.585532665253,0.141814574599,6.211997509003,215.520034790039
25258,0.000180000003,0.000727219682,4.040109634399,0.054343357682,4.776236057281,36.360984802246
25259,0.000299999985,0.001272424241,4.241414546967,0.074017457664,5.663031578064,63.621215820312
25260,0.000019999999,0.000077699624,3.884981155396,0.017374163494,3.884981155396,3.884981155396
25261,0.000019999999,0.000083744744,4.187237262726,0.018725894392,4.187237262726,4.187237262726
25262,0.000099999997,0.000393849128,3.938491344452,0.039400845766,4.120428562164,19.692457199097
25263,0.000139999989,0.000581664848,4.154749393463,0.049398988485,5.137267589569,29.083244323730
25264,0.000039999999,0.000178417846,4.460446357727,0.028211081401,4.492803573608,8.920892715454
25265,0.000079999998,0.000324777851,4.059723377228,0.036427427083,4.610363960266,16.238893508911
25266,0.000059999998,0.000256142754,4.269046306610,0.033205151558,4.780863761902,12.807138442993
25267,0.000319999992,0.001402875758,4.383986949921,0.078853577375,5.285619258881,70.143791198730
25268,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25269,0.000219999987,0.000883251720,4.014780521393,0.059588149190,4.268650054932,44.162586212158
25270,0.000059999998,0.000245349511,4.089158535004,0.031745880842,4.477608203888,12.267475128174
25271,0.000199999995,0.000826534408,4.132672309875,0.058625955135,4.893183231354,41.326721191406
25272,0.000019999999,0.000081342827,4.067141532898,0.018188809976,4.067141532898,4.067141532898
25273,0.000099999997,0.000397227966,3.972279787064,0.039748180658,4.234766006470,19.861398696899
25274,0.000079999998,0.000368227222,4.602840423584,0.041781194508,5.966522693634,18.411361694336
25275,0.000339999999,0.001476497040,4.342638492584,0.080386959016,5.110503673553,73.824851989746
25276,0.000279999978,0.001180564985,4.216303348541,0.070808082819,5.135840892792,59.028247833252
25277,0.000039999999,0.000170698433,4.267460823059,0.026989972219,4.283060550690,8.534921646118
25278,0.000059999998,0.000253484177,4.224736690521,0.032961200923,4.944097042084,12.674209594727
25279,0.000019999999,0.000087175635,4.358781814575,0.019493065774,4.358781814575,4.358781814575
25280,0.001059999922,0.004492596257,4.238298416138,0.138719543815,6.217769622803,224.629821777344
25281,0.000019999999,0.000078675199,3.933759927750,0.017592309043,3.933759927750,3.933759927750
25282,0.010400000028,0.095485135913,9.181262969971,0.977795779705,10.849678993225,4774.256835937500
25283,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25284,0.001059999922,0.006056044251,5.713249206543,0.213596642017,17.570968627930,302.802215576172
25285,0.008059999906,0.049579378217,6.151288032532,0.622568428516,26.591783523560,2478.968994140625
25286,0.000079999998,0.000323331013,4.041637897491,0.036199856550,4.389633178711,16.166551589966
25287,0.000039999999,0.000161213524,4.030338287354,0.025517003611,4.215568542480,8.060676574707
25288,0.004239999689,0.023620298132,5.570825099945,0.404209285975,24.125673294067,1181.014892578125
25289,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25290,0.000119999997,0.000471786654,3.931555509567,0.043100226671,4.265119075775,23.589332580566
25291,0.000019999999,0.000078467485,3.923374176025,0.017545862123,3.923374176025,3.923374176025
25292,0.000079999998,0.000326507114,4.081338882446,0.036575250328,4.502539157867,16.325355529785
25293,0.000039999999,0.000167675724,4.191893100739,0.026603603736,4.540928363800,8.383786201477
25294,0.000079999998,0.000323385000,4.042312622070,0.036240715533,4.519798755646,16.169250488281
25295,0.000059999998,0.000251214631,4.186910629272,0.032473951578,4.476511001587,12.560731887817
25296,0.000119999997,0.000562179601,4.684830188751,0.052322205156,6.036928176880,28.108982086182
25297,0.000019999999,0.000077943987,3.897199392319,0.017428806052,3.897199392319,3.897199392319
25298,0.000039999999,0.000157511517,3.937788009644,0.024904772639,3.942148447037,7.875576019287
25299,0.000019999999,0.000092650298,4.632514953613,0.020717237145,4.632514953613,4.632514953613
25300,0.000219999987,0.000999237993,4.541990756989,0.069054283202,7.358219623566,49.961898803711
25301,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25302,0.000079999998,0.000326825771,4.085322380066,0.036547895521,4.196277618408,16.341289520264
25303,0.000059999998,0.000238010223,3.966837167740,0.030738245696,4.104496479034,11.900511741638
25304,0.000119999997,0.000490482489,4.087354183197,0.044813618064,4.347681522369,24.524124145508
25305,0.000079999998,0.000324048829,4.050610542297,0.036276429892,4.283949851990,16.202442169189
25306,0.000039999999,0.000159353571,3.983839273453,0.025198079646,4.034896850586,7.967678546906
25307,0.000019999999,0.000076589095,3.829454660416,0.017125841230,3.829454660416,3.829454660416
25308,0.000019999999,0.000076342149,3.817107677460,0.017070624977,3.817107677460,3.817107677460
25309,0.000079999998,0.000317600498,3.970006465912,0.035543527454,4.271485805511,15.880025863647
25310,0.000119999997,0.000525277341,4.377311229706,0.048211805522,5.294527530670,26.263866424561
25311,0.000319999992,0.001312352601,4.101101875305,0.073540680110,4.647712707520,65.617630004883
25312,0.000260000001,0.001129192300,4.343047618866,0.070412673056,5.349923133850,56.459617614746
25313,0.000199999995,0.001005709986,5.028550148010,0.073877267540,7.800747871399,50.285499572754
25314,0.001779999933,0.008247945458,4.633677482605,0.199827745557,9.884348869324,412.397277832031
25315,0.000239999994,0.000992622226,4.135926246643,0.064165242016,4.695303916931,49.631114959717
25316,0.000039999999,0.000161290591,4.032264709473,0.025513868779,4.153840541840,8.064529418945
25317,0.000059999998,0.000270979654,4.516327381134,0.035381831229,5.445535659790,13.548982620239
25318,0.000079999998,0.000340783619,4.259795188904,0.038215782493,4.788754463196,17.039180755615
25319,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25320,0.000659999961,0.003758521052,5.694728851318,0.172533705831,21.192449569702,187.926055908203
25321,0.005379999988,0.029042884707,5.398305892944,0.421540617943,12.496367454529,1452.144287109375
25322,0.000139999989,0.000630182854,4.501306056976,0.055587992072,7.781592845917,31.509143829346
25323,0.000620000006,0.002484493656,4.007247924805,0.099845781922,4.364305019379,124.224685668945
25324,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25325,0.000039999999,0.000158914729,3.972868442535,0.025127176195,3.999139785767,7.945736885071
