,dec_0_self_dot_ratio_norm,dec_1_self_dot_ratio_norm,dec_2_self_dot_ratio_norm,dec_3_self_dot_ratio_norm,dec_4_self_dot_ratio_norm,dec_5_self_dot_ratio_norm,dec_6_self_dot_ratio_norm,dec_7_self_dot_ratio_norm,dec_8_self_dot_ratio_norm,dec_9_self_dot_ratio_norm,dec_10_self_dot_ratio_norm,dec_11_self_dot_ratio_norm,dec_12_self_dot_ratio_norm,dec_13_self_dot_ratio_norm,dec_14_self_dot_ratio_norm,dec_15_self_dot_ratio_norm
70,0.014288826,0.014282137,0.014281935,0.01429054,0.014288208,0.014291567,0.014286955,0.014287818,0.014286356,0.014290995,0.014290227,0.01428821,0.014284162,0.014284738,0.01428624,0.014292148
71,0.014364669,0.014364637,0.014365504,0.0143647995,0.014365651,0.014363695,0.014367457,0.01436572,0.014361579,0.014365087,0.014363826,0.014364925,0.014365121,0.014367366,0.014363988,0.014367137
72,0.014412088,0.014413027,0.014412856,0.0144148255,0.014412307,0.01440864,0.0144087095,0.0144134285,0.014408378,0.014414804,0.014414927,0.0144117605,0.0144169545,0.01440863,0.014410268,0.014414117
73,0.01434574,0.014350838,0.01434627,0.014346061,0.014345045,0.014348568,0.014354522,0.01434733,0.014346977,0.01434913,0.014349279,0.014347975,0.01435081,0.0143504115,0.014350954,0.014350724
74,0.014416859,0.014415504,0.014413405,0.014419108,0.014417425,0.014419679,0.014417239,0.014419623,0.014419444,0.014414302,0.014417837,0.01441769,0.014414798,0.01441828,0.014415822,0.014415099
75,0.014394637,0.014398535,0.0143969,0.014397975,0.014393601,0.014398813,0.014397117,0.0143977,0.014398258,0.014393864,0.014393667,0.014395753,0.0143966405,0.014396025,0.01439426,0.014392988
76,0.014297936,0.014297693,0.014299254,0.014298176,0.014301183,0.014298264,0.0142971575,0.0142976,0.014300423,0.014300165,0.014296846,0.01430204,0.014299558,0.014299862,0.01430008,0.014304655
77,0.014406999,0.01440468,0.014409534,0.014407181,0.014408399,0.014405591,0.014400969,0.01440981,0.014407365,0.014407067,0.0144045465,0.014409307,0.014406524,0.014407577,0.0144055,0.014405751
78,0.014403429,0.014399963,0.014403786,0.01439935,0.014405787,0.014405413,0.0144012235,0.014403835,0.014401996,0.014403229,0.014401866,0.014402815,0.014401896,0.01440384,0.014401553,0.014405729
79,0.014428759,0.014431186,0.014430422,0.014429005,0.014432315,0.014428414,0.014431277,0.01443022,0.0144325,0.014429353,0.014432161,0.0144308945,0.014431118,0.014430229,0.01442808,0.014430164
80,0.014423427,0.014426596,0.014427721,0.014423063,0.014426467,0.014426394,0.014425106,0.014426941,0.014427427,0.014427957,0.014419177,0.014426984,0.014424474,0.014426514,0.014427239,0.014433259
81,0.014247953,0.014241789,0.014243508,0.014247923,0.014243036,0.014250337,0.01424807,0.014241562,0.014242763,0.014241622,0.014245049,0.014243201,0.014243598,0.014242214,0.014245218,0.014244413
82,0.014245445,0.014246776,0.01425072,0.014248279,0.014248092,0.014252142,0.014248223,0.014241456,0.014247688,0.014250026,0.014245147,0.014246576,0.014246146,0.014250222,0.014245997,0.01424842
83,0.014346664,0.014346923,0.014343549,0.014347178,0.014341931,0.0143441195,0.014346412,0.014347328,0.014342823,0.014347323,0.0143463,0.014344452,0.014345663,0.014341376,0.014346091,0.014347668
84,0.014355693,0.014353767,0.014352977,0.014351946,0.014353992,0.014356665,0.014356247,0.014358824,0.014354774,0.014357966,0.014355838,0.014354062,0.014354658,0.014356638,0.014359631,0.01435846
85,0.014390917,0.014390508,0.014391202,0.014387857,0.01439111,0.014392221,0.014392225,0.014391952,0.014388202,0.014389329,0.014392614,0.014392093,0.014391661,0.014395663,0.014392306,0.014391067
86,0.014329941,0.0143297445,0.014330809,0.0143348,0.014330143,0.014331143,0.014330418,0.014331488,0.0143307755,0.014330905,0.014332329,0.014335592,0.014330771,0.014331667,0.0143334055,0.014332253
87,0.014367007,0.014368109,0.014367322,0.0143658575,0.014366207,0.014367924,0.014369116,0.014366517,0.014365664,0.014367569,0.014369457,0.014364221,0.0143664535,0.014368922,0.014366717,0.014369366
88,0.014369359,0.014371873,0.014369099,0.014373374,0.014370643,0.014375079,0.014369636,0.014373455,0.014369295,0.014373525,0.014368199,0.014370025,0.014368431,0.014370538,0.014371202,0.01437096
89,0.014329523,0.014327582,0.014329647,0.014330537,0.01433228,0.014329216,0.014331216,0.014328453,0.014332273,0.014332056,0.014327533,0.014330367,0.014332604,0.014333985,0.014331554,0.014333804
90,0.014305854,0.014308132,0.014307839,0.014306951,0.0143061355,0.01430614,0.014307755,0.014309531,0.014309003,0.014312399,0.01430998,0.014308614,0.0143116,0.014306231,0.01431047,0.01430955
91,0.014404542,0.014411745,0.014407811,0.014409529,0.0144080045,0.014410377,0.014406536,0.014411299,0.0144070955,0.014404827,0.014408597,0.014408064,0.014408546,0.014407166,0.014406789,0.014408608
92,0.014441039,0.014444833,0.014441594,0.014442607,0.014443522,0.014443256,0.014441414,0.014439535,0.014441526,0.014441503,0.014440616,0.014443316,0.0144409165,0.014441831,0.014442607,0.014442928
93,0.014305486,0.014307485,0.0143088205,0.014305771,0.014308358,0.014310059,0.0143116675,0.014310842,0.014304794,0.014306242,0.014308619,0.014305422,0.014302317,0.014308586,0.014305877,0.014307096
94,0.014429871,0.014430611,0.014430868,0.01443663,0.0144364955,0.014429974,0.014428896,0.014432112,0.014431497,0.0144340135,0.014431951,0.014433146,0.0144323995,0.01443151,0.014431546,0.014436749
95,0.014434911,0.014432739,0.014436444,0.014436186,0.014438671,0.014439326,0.014433408,0.014436261,0.014436388,0.014438453,0.01443648,0.014438098,0.01444061,0.014434355,0.014439207,0.014435279
