,dec_0_self_dot_ratio_norm,dec_1_self_dot_ratio_norm,dec_2_self_dot_ratio_norm,dec_3_self_dot_ratio_norm,dec_4_self_dot_ratio_norm,dec_5_self_dot_ratio_norm,dec_6_self_dot_ratio_norm,dec_7_self_dot_ratio_norm,dec_8_self_dot_ratio_norm,dec_9_self_dot_ratio_norm,dec_10_self_dot_ratio_norm,dec_11_self_dot_ratio_norm,dec_12_self_dot_ratio_norm,dec_13_self_dot_ratio_norm,dec_14_self_dot_ratio_norm,dec_15_self_dot_ratio_norm
21344,0.0018933335,0.0018929827,0.0018932204,0.0018937172,0.0018932384,0.0018938477,0.0018931787,0.0018931236,0.0018933493,0.0018934231,0.0018936844,0.0018930266,0.0018933187,0.0018935575,0.0018933697,0.0018933391
21345,0.001876706,0.0018763283,0.0018763826,0.001876578,0.0018769908,0.0018768142,0.0018761371,0.0018766144,0.0018767174,0.0018768363,0.0018762182,0.0018770207,0.0018767179,0.0018763216,0.0018765394,0.0018768474
21346,0.0018833965,0.0018833303,0.0018831345,0.0018831324,0.0018833819,0.0018834334,0.0018832983,0.0018832035,0.0018832762,0.0018836139,0.0018830418,0.0018833979,0.0018832923,0.0018833964,0.0018832065,0.0018837367
21347,0.0018886623,0.0018891273,0.0018891809,0.001888505,0.0018892023,0.001888851,0.0018888314,0.0018890353,0.0018892691,0.0018891676,0.0018893564,0.0018883531,0.0018892195,0.0018893235,0.0018890686,0.0018888449
21348,0.0018882119,0.0018883867,0.0018880168,0.001888455,0.0018884977,0.0018879107,0.0018879247,0.0018889115,0.0018880264,0.0018882024,0.0018880534,0.0018880778,0.0018887429,0.0018882174,0.0018881111,0.001888124
21349,0.0018844964,0.0018849111,0.0018846181,0.0018838501,0.0018848624,0.0018843694,0.0018848248,0.0018848974,0.0018835331,0.0018845617,0.0018844141,0.0018838941,0.0018844245,0.0018845192,0.0018847021,0.0018842208
21350,0.0018887469,0.0018885803,0.0018889139,0.0018881712,0.0018882192,0.0018885611,0.0018877796,0.0018886569,0.0018884952,0.0018882108,0.0018881953,0.0018884969,0.0018884344,0.0018881663,0.0018885124,0.001888611
21351,0.0018953317,0.0018948991,0.0018952799,0.001894652,0.0018950783,0.0018944547,0.0018954014,0.001895099,0.0018952945,0.001894792,0.0018944807,0.001895185,0.0018947943,0.0018947757,0.0018952732,0.0018952894
21352,0.0018853011,0.0018859399,0.0018855871,0.001886035,0.0018855258,0.0018861425,0.0018857212,0.0018858474,0.0018855338,0.0018860892,0.001885784,0.001885618,0.001885502,0.0018858614,0.0018855083,0.0018857288
21353,0.0018947038,0.0018945521,0.0018939087,0.0018940938,0.0018942885,0.0018943101,0.0018946304,0.0018940188,0.0018944058,0.0018953794,0.0018950325,0.0018947024,0.0018949173,0.0018942276,0.0018948184,0.0018948202
21354,0.0018825654,0.0018821212,0.0018820538,0.0018821486,0.0018825823,0.0018823585,0.0018824224,0.0018818692,0.00188232,0.0018825864,0.0018818957,0.0018822527,0.0018822135,0.0018824087,0.0018825395,0.0018826105
21355,0.0018989904,0.0018988992,0.0018991427,0.0018989131,0.0018985913,0.0018986098,0.0018989044,0.0018987331,0.0018987658,0.0018989203,0.0018990028,0.0018988478,0.0018989921,0.001898712,0.0018987398,0.0018986462
21356,0.0019090242,0.0019093609,0.0019088238,0.001909253,0.0019089889,0.0019099525,0.0019088563,0.0019094637,0.0019097776,0.0019086942,0.0019093339,0.0019090135,0.0019097095,0.0019085387,0.0019087426,0.0019095811
21357,0.0018964087,0.001896558,0.0018964604,0.0018962226,0.0018964608,0.001895997,0.0018970122,0.0018965454,0.0018963519,0.0018966338,0.0018961172,0.0018965481,0.0018963275,0.0018966878,0.0018961198,0.0018965516
21358,0.0018878127,0.0018870528,0.0018877466,0.0018883399,0.0018875224,0.0018877037,0.001888018,0.0018879378,0.0018873825,0.0018875588,0.0018878062,0.0018868033,0.0018878453,0.001887879,0.0018870523,0.001887574
21359,0.0018857535,0.0018860638,0.0018852712,0.0018856501,0.0018855183,0.0018854107,0.0018859834,0.0018857701,0.0018855404,0.0018859737,0.0018855806,0.0018859811,0.0018858068,0.0018857084,0.0018855346,0.0018856557
21360,0.0018947623,0.0018953303,0.0018950613,0.0018947677,0.001895008,0.0018949938,0.0018943544,0.0018946959,0.0018951786,0.0018944604,0.0018952971,0.0018946342,0.0018949684,0.0018954955,0.0018948977,0.0018948715
21361,0.0018924554,0.0018923996,0.0018924414,0.0018927961,0.0018925534,0.001893086,0.0018923631,0.0018925391,0.0018926313,0.0018928793,0.0018926465,0.0018926589,0.0018922641,0.0018922874,0.0018922519,0.0018925394
21362,0.0018939057,0.0018943005,0.0018936058,0.0018939297,0.0018943187,0.001894152,0.001893759,0.0018941498,0.0018937613,0.0018942287,0.0018941126,0.001894125,0.0018936833,0.0018942368,0.0018937037,0.0018942468
21363,0.0018892247,0.001889738,0.0018889459,0.0018890362,0.0018883152,0.0018889217,0.0018889969,0.0018891639,0.0018890369,0.0018885691,0.0018883342,0.0018890892,0.0018892342,0.001888962,0.0018887672,0.0018890059
21364,0.0018813405,0.0018813218,0.0018810276,0.001881149,0.001881238,0.0018811299,0.0018816005,0.0018806342,0.0018810658,0.0018812993,0.0018811437,0.001881333,0.0018813107,0.001881668,0.00188151,0.001881016
21365,0.001894245,0.0018946439,0.0018948514,0.0018933301,0.0018944475,0.001893863,0.0018946232,0.0018942006,0.0018943881,0.0018945807,0.0018942246,0.0018937256,0.0018951392,0.0018949179,0.0018948102,0.0018943319
21366,0.001878217,0.0018791041,0.0018782814,0.0018782575,0.0018785775,0.0018788687,0.0018790795,0.0018782658,0.0018789496,0.0018791485,0.0018785392,0.0018792116,0.001878936,0.0018789694,0.0018792489,0.0018784887
21367,0.001876521,0.0018761507,0.0018762709,0.0018760348,0.0018756115,0.0018759212,0.0018756398,0.0018763478,0.0018755434,0.0018759003,0.0018758818,0.0018761093,0.0018760401,0.0018760444,0.0018758614,0.0018758507
21368,0.0018763511,0.0018766384,0.0018765988,0.0018770217,0.0018772673,0.0018763004,0.0018767344,0.001876904,0.0018767265,0.0018764304,0.001876289,0.0018768717,0.0018772575,0.0018769102,0.0018762292,0.0018767392
21369,0.0018959556,0.0018965127,0.0018960163,0.001895548,0.0018958728,0.0018958435,0.001895957,0.001896834,0.0018962164,0.0018957747,0.0018966881,0.0018957452,0.0018961643,0.0018961967,0.0018958236,0.0018953757
21370,0.0018900692,0.0018906109,0.0018902839,0.0018906782,0.0018903407,0.0018905344,0.001890176,0.0018900229,0.0018907828,0.0018906806,0.0018902209,0.0018904981,0.0018903324,0.0018905262,0.0018904816,0.001890816
21371,0.0018877975,0.0018875567,0.0018873906,0.0018876882,0.0018874351,0.0018875346,0.0018877566,0.0018881409,0.0018876104,0.0018873808,0.0018875021,0.0018877012,0.0018878167,0.001888164,0.0018872392,0.0018874204
21372,0.0018967137,0.0018965456,0.0018967919,0.0018970988,0.001896943,0.0018968298,0.0018966156,0.0018972105,0.0018967604,0.0018964692,0.0018966073,0.0018966789,0.001896354,0.0018962909,0.0018967601,0.0018968771
21373,0.0018886358,0.0018885491,0.0018883628,0.0018890868,0.0018881748,0.0018888265,0.001888772,0.0018881893,0.0018882577,0.00188902,0.0018883236,0.0018885578,0.0018884242,0.0018889261,0.0018882958,0.0018888914
21374,0.0018804341,0.0018807332,0.0018805986,0.0018803173,0.00188035,0.0018799597,0.0018806974,0.001880631,0.0018806037,0.0018805095,0.0018809988,0.0018807163,0.0018805435,0.0018812439,0.0018804775,0.001879991
21375,0.0018920436,0.0018922981,0.001891881,0.0018915872,0.0018923361,0.0018917847,0.0018917301,0.0018921612,0.0018918855,0.0018922163,0.001891976,0.0018918947,0.0018916703,0.001891704,0.0018917967,0.0018916628
21376,0.0018876231,0.0018880434,0.0018879148,0.0018876658,0.0018878826,0.0018875737,0.0018867109,0.0018881315,0.0018877168,0.0018875869,0.0018876083,0.001888093,0.0018878528,0.0018873493,0.001887675,0.0018876684
21377,0.0018834306,0.0018840577,0.0018836053,0.0018836273,0.0018835096,0.0018835452,0.0018834122,0.0018836777,0.0018835472,0.0018834717,0.0018831369,0.001883302,0.0018836501,0.0018839034,0.0018833664,0.001883415
21378,0.0018789215,0.0018785622,0.0018789698,0.0018786417,0.0018788883,0.0018791758,0.00187932,0.0018786772,0.0018791327,0.0018798213,0.0018789286,0.0018790823,0.0018786667,0.0018789109,0.0018791545,0.0018789881
21379,0.0018844062,0.0018847272,0.0018839923,0.0018842887,0.0018845651,0.0018846863,0.0018842077,0.0018846238,0.0018847162,0.0018846713,0.0018846054,0.0018844326,0.0018847702,0.0018842901,0.0018844275,0.0018847821
21380,0.0018854892,0.001885228,0.0018845719,0.0018848513,0.0018852578,0.0018843055,0.0018844479,0.0018845608,0.0018845777,0.0018852624,0.0018841735,0.0018844219,0.0018846494,0.0018842526,0.0018849532,0.001884688
21381,0.001899599,0.0018997821,0.0018998014,0.0018999049,0.0018996288,0.0019000294,0.0018994685,0.0018998932,0.001899616,0.0018995441,0.0018999547,0.001899526,0.0018996191,0.0018999226,0.0018993234,0.001899906
21382,0.0018965729,0.0018965639,0.0018963554,0.0018966177,0.0018965775,0.0018969524,0.0018965133,0.0018964638,0.0018971391,0.001896819,0.0018962434,0.0018966683,0.0018966111,0.0018967012,0.0018968802,0.0018967483
21383,0.0018952987,0.0018953519,0.001895811,0.0018949502,0.0018951576,0.0018951135,0.0018954269,0.0018954292,0.001895603,0.0018950205,0.0018953182,0.0018958986,0.0018954077,0.001895118,0.0018955531,0.0018954226
21384,0.0018899228,0.0018903285,0.0018894621,0.0018903516,0.0018897417,0.0018898012,0.0018904881,0.0018901781,0.0018903574,0.0018900024,0.0018905601,0.0018898932,0.0018895081,0.001890465,0.0018899149,0.0018895754
21385,0.0018804045,0.0018807532,0.0018801292,0.0018803101,0.0018800499,0.0018805307,0.0018804193,0.001879745,0.0018807113,0.0018804737,0.0018806413,0.0018806317,0.0018804609,0.0018806929,0.0018804421,0.0018799388
21386,0.0018864266,0.0018867669,0.0018863799,0.0018869002,0.0018869624,0.001886734,0.0018867634,0.0018870309,0.0018867938,0.0018867061,0.001886288,0.0018869569,0.0018866179,0.0018866479,0.001887474,0.0018868686
21387,0.0018783902,0.0018789754,0.0018787537,0.0018784368,0.0018783812,0.0018785527,0.0018785822,0.0018783838,0.0018784222,0.0018784127,0.001878381,0.0018782776,0.0018780134,0.0018776394,0.0018782557,0.0018782519
21388,0.0018915507,0.0018913447,0.0018916529,0.0018910689,0.0018914137,0.0018914985,0.0018915131,0.0018915653,0.0018914018,0.0018912287,0.0018912388,0.0018914379,0.0018916923,0.0018919862,0.0018914153,0.0018917288
21389,0.0018846091,0.0018846111,0.0018848573,0.0018842984,0.0018842043,0.0018844348,0.0018846558,0.0018849459,0.0018848421,0.0018847152,0.001884474,0.001884896,0.0018852116,0.0018849182,0.0018846375,0.0018845951
21390,0.0018873834,0.0018872435,0.0018868404,0.0018874985,0.0018872189,0.0018868946,0.0018870092,0.0018870574,0.0018871458,0.0018868527,0.0018875404,0.0018867516,0.0018866997,0.0018877358,0.0018867318,0.0018867027
21391,0.00188351,0.001883087,0.0018827983,0.0018824805,0.001882867,0.0018831949,0.0018824465,0.0018828395,0.0018827774,0.0018826972,0.0018826411,0.0018824688,0.0018822843,0.0018824707,0.0018823124,0.0018829454
21392,0.0018773028,0.0018782514,0.0018774559,0.0018774258,0.0018776498,0.001877232,0.001877335,0.0018779271,0.0018779386,0.0018779343,0.0018785045,0.0018777101,0.0018777733,0.0018782034,0.0018773775,0.0018773449
21393,0.0018989957,0.0018990629,0.0018985411,0.0018989941,0.0018994327,0.0018985977,0.0018987434,0.001898962,0.0018985549,0.0018985433,0.0018994084,0.0018987401,0.0018985289,0.0018987487,0.0018991979,0.0018985338
21394,0.0018817713,0.0018819252,0.0018820544,0.0018826433,0.001881933,0.0018826842,0.0018823721,0.0018821756,0.0018825333,0.0018825282,0.0018821161,0.0018822469,0.0018825842,0.001882754,0.0018822413,0.0018821856
21395,0.0018894651,0.0018897676,0.001888992,0.0018891826,0.0018892204,0.00188868,0.0018889603,0.0018889639,0.001889007,0.0018891409,0.0018892365,0.00188899,0.0018894793,0.0018885622,0.0018886751,0.0018887427
21396,0.0018770711,0.0018773929,0.0018771933,0.0018775729,0.0018772092,0.0018770369,0.0018770286,0.0018769408,0.0018771994,0.0018769128,0.0018774689,0.001877242,0.0018773151,0.0018768652,0.0018769898,0.001877012
21397,0.0018804261,0.0018810671,0.0018809438,0.0018803324,0.0018802289,0.0018808449,0.0018805705,0.0018805115,0.0018805902,0.0018807602,0.0018807232,0.0018802972,0.001880585,0.001881088,0.0018803504,0.0018812347
21398,0.0018841247,0.0018839698,0.0018838247,0.0018836288,0.0018836726,0.0018838282,0.001884414,0.001884028,0.0018834904,0.0018836556,0.0018838625,0.0018836337,0.0018837695,0.0018839724,0.0018840368,0.0018834068
21399,0.0018897391,0.0018893736,0.0018899366,0.0018898692,0.0018901383,0.0018898256,0.0018895486,0.0018895934,0.0018894898,0.0018891982,0.001889677,0.0018888577,0.0018898377,0.0018891488,0.001889504,0.0018898939
21400,0.0018894759,0.0018896201,0.0018895817,0.0018896505,0.001889196,0.0018891884,0.0018895346,0.0018894081,0.0018893693,0.0018896671,0.0018895551,0.0018897622,0.001889481,0.0018896203,0.00188941,0.0018895278
21401,0.0018791062,0.0018790462,0.0018794105,0.00187945,0.001878831,0.0018783984,0.0018788918,0.0018794005,0.0018790741,0.001878312,0.0018800057,0.0018790587,0.001879393,0.001879658,0.0018787095,0.0018794918
21402,0.0018856062,0.0018848962,0.0018863808,0.0018851593,0.0018858239,0.0018855615,0.0018855879,0.001885131,0.0018850797,0.0018852374,0.0018855557,0.0018853319,0.0018847024,0.0018854025,0.0018851525,0.0018856329
21403,0.00188643,0.0018860636,0.0018860635,0.0018867461,0.001886543,0.0018864283,0.001886154,0.0018863241,0.0018859438,0.0018865251,0.0018861244,0.0018857527,0.0018858521,0.0018864943,0.0018860972,0.0018864145
21404,0.0018719583,0.001871598,0.0018728019,0.001871841,0.0018722272,0.001871748,0.00187183,0.0018718328,0.0018715691,0.0018719424,0.0018716758,0.0018719918,0.0018718613,0.0018719595,0.0018721966,0.0018719893
21405,0.0018864734,0.0018863146,0.0018870926,0.0018866815,0.0018862096,0.0018865003,0.0018865063,0.001885963,0.0018863372,0.0018866091,0.0018860054,0.0018866594,0.001886982,0.001886215,0.001886336,0.0018864993
21406,0.0018812232,0.0018810667,0.001880396,0.0018810717,0.0018811098,0.0018804034,0.0018807228,0.0018809909,0.0018804162,0.0018804402,0.0018800444,0.0018806711,0.0018809779,0.0018807207,0.0018804927,0.0018809712
21407,0.0018917993,0.0018914933,0.0018910831,0.0018910869,0.001891444,0.0018919802,0.0018911439,0.0018917121,0.0018917192,0.001891279,0.0018917641,0.001890942,0.0018913582,0.0018915277,0.0018915572,0.0018913478
21408,0.0018955638,0.0018957995,0.0018958307,0.0018956783,0.0018956083,0.0018958616,0.0018960468,0.0018959292,0.001895676,0.0018954887,0.0018958541,0.0018956581,0.0018958842,0.0018954624,0.0018957161,0.0018957685
21409,0.0018988639,0.0018989693,0.0018990218,0.0018987039,0.0018991531,0.0018984384,0.0018986329,0.0018989455,0.0018986008,0.0018991265,0.0018987416,0.0018987956,0.0018993736,0.0018988004,0.0018986431,0.0018991831
21410,0.0018782645,0.0018781595,0.001877771,0.0018778996,0.001877605,0.001878032,0.0018783663,0.0018779464,0.0018782322,0.0018777616,0.0018776994,0.0018777067,0.0018777781,0.0018782952,0.0018779518,0.0018779396
21411,0.0018891846,0.0018888572,0.0018892532,0.0018894285,0.0018894447,0.0018891392,0.0018892284,0.0018894975,0.0018895008,0.0018893039,0.0018895258,0.0018897341,0.0018888352,0.0018895324,0.0018892804,0.001889158
21412,0.001887253,0.0018866841,0.0018879984,0.0018870366,0.0018872882,0.0018881382,0.0018868764,0.0018871863,0.0018873144,0.0018874276,0.0018872021,0.0018874861,0.001887649,0.0018869198,0.0018875935,0.0018874379
21413,0.0018823858,0.0018822801,0.0018828367,0.0018825029,0.0018831716,0.0018827927,0.0018824959,0.0018822431,0.001882504,0.0018830174,0.0018828076,0.0018833407,0.0018830599,0.0018829005,0.0018828912,0.0018828617
21414,0.0018789715,0.0018795728,0.0018794873,0.0018795554,0.0018795737,0.001879607,0.0018794351,0.0018796795,0.0018793889,0.0018797559,0.0018794775,0.0018792645,0.0018796667,0.0018795809,0.0018797416,0.0018793807
21415,0.0018902358,0.0018898365,0.0018903502,0.0018896172,0.0018899514,0.0018899592,0.0018900059,0.001890187,0.0018897159,0.0018898525,0.0018899118,0.0018899186,0.0018904506,0.0018894,0.0018896256,0.0018902236
21416,0.001876229,0.0018768335,0.0018756217,0.0018765081,0.0018756643,0.0018759732,0.0018764298,0.0018758307,0.0018760995,0.001875998,0.0018768918,0.0018762625,0.0018759986,0.001876331,0.0018759475,0.0018759454
21417,0.0018855046,0.0018857456,0.0018855126,0.0018854638,0.0018856382,0.0018861521,0.0018856806,0.0018859634,0.0018858538,0.0018855404,0.0018859218,0.0018858347,0.0018857223,0.0018860536,0.0018855785,0.0018853727
21418,0.0018892777,0.001889278,0.0018892542,0.0018885774,0.0018888797,0.0018892327,0.0018892541,0.0018892274,0.0018892767,0.001888994,0.0018889132,0.0018892309,0.0018886301,0.0018887859,0.0018891479,0.0018890781
21419,0.0018942243,0.0018946705,0.0018949766,0.0018944116,0.0018944514,0.0018947687,0.0018944532,0.0018947806,0.0018946322,0.0018942372,0.0018945982,0.001894778,0.0018948892,0.0018946398,0.001894813,0.0018951203
21420,0.0018857162,0.001886046,0.0018856841,0.0018856574,0.0018857062,0.0018858678,0.0018857333,0.0018859517,0.0018861123,0.0018857588,0.0018859232,0.0018860595,0.0018855502,0.0018860486,0.0018853034,0.001885634
21421,0.0018855294,0.0018865546,0.0018864045,0.0018861872,0.0018864315,0.0018863914,0.001886549,0.0018865741,0.0018858287,0.001886431,0.0018863814,0.0018863886,0.0018862298,0.0018857506,0.0018858673,0.0018862023
21422,0.0018902662,0.0018903197,0.0018904067,0.0018902639,0.0018903787,0.0018903494,0.0018907051,0.001890454,0.0018905314,0.0018907124,0.0018906806,0.001890311,0.0018897547,0.0018903216,0.0018903702,0.0018898424
21423,0.0018907913,0.0018903062,0.0018904099,0.0018905693,0.0018904379,0.0018901686,0.001890667,0.001890082,0.001890319,0.0018903482,0.0018902498,0.0018910426,0.0018898902,0.0018906909,0.0018903537,0.0018902526
21424,0.0018833232,0.0018824962,0.001883679,0.0018830812,0.0018833437,0.0018837429,0.0018836476,0.0018832507,0.0018838585,0.001882974,0.0018830573,0.0018832807,0.00188326,0.001883404,0.0018833698,0.0018834121
21425,0.0018988807,0.0018991155,0.0018990783,0.0018987095,0.0018989902,0.0018988847,0.0018989964,0.0018988955,0.0018991455,0.0018990997,0.0018993567,0.0018993329,0.0018989564,0.0018986431,0.0018991994,0.0018987292
21426,0.0018751695,0.0018754216,0.0018753991,0.0018755251,0.0018754328,0.0018748265,0.0018753161,0.0018752888,0.0018755322,0.0018755005,0.0018753402,0.0018751863,0.0018750932,0.001876032,0.0018752554,0.0018751262
21427,0.0019059376,0.0019062789,0.0019064748,0.0019061026,0.0019062171,0.0019062418,0.001906232,0.0019066186,0.0019059813,0.001906275,0.0019055236,0.0019065405,0.0019060769,0.0019067863,0.0019054755,0.0019058085
21428,0.0018896415,0.0018891625,0.0018895435,0.0018895697,0.0018895336,0.0018894295,0.001889591,0.0018898959,0.0018893937,0.0018895495,0.0018883774,0.0018891417,0.0018895845,0.0018889757,0.0018894548,0.00188882
21429,0.0018944831,0.0018943294,0.0018939783,0.0018937682,0.0018937874,0.0018943105,0.0018948973,0.0018945213,0.0018940676,0.0018940931,0.0018940544,0.0018942947,0.0018942294,0.0018941562,0.0018946923,0.0018942999
21430,0.0018938152,0.001892873,0.0018937311,0.001893235,0.0018933272,0.0018929784,0.0018927341,0.0018931585,0.0018934425,0.0018930353,0.0018931506,0.0018930952,0.0018935413,0.0018935046,0.0018929578,0.001893235
21431,0.0018859727,0.0018858206,0.0018854936,0.0018855341,0.0018853411,0.0018851515,0.0018854014,0.001885403,0.0018861081,0.0018853128,0.0018860073,0.0018858992,0.0018855652,0.0018858857,0.0018854359,0.0018856701
21432,0.0018844125,0.001884072,0.0018844029,0.0018848514,0.0018848488,0.0018845979,0.0018846752,0.0018843731,0.0018846076,0.0018844233,0.0018848176,0.0018843744,0.0018842993,0.001884793,0.0018844357,0.0018845852
21433,0.0018823833,0.001882066,0.0018823263,0.0018822801,0.0018820203,0.0018821043,0.0018823504,0.0018825178,0.001882218,0.0018824261,0.0018818242,0.0018823186,0.0018826659,0.0018825647,0.0018822748,0.0018817206
21434,0.0018868103,0.0018860219,0.0018871209,0.0018869953,0.0018866444,0.0018870078,0.0018866572,0.0018866722,0.0018870212,0.0018873691,0.001886684,0.0018872335,0.0018869354,0.0018865527,0.0018866367,0.0018868076
21435,0.0018913299,0.0018919351,0.001890989,0.0018909822,0.001891084,0.0018909412,0.0018910288,0.0018901537,0.0018909225,0.0018907556,0.0018906604,0.0018901939,0.0018906511,0.0018908107,0.0018910667,0.001890691
21436,0.001879173,0.0018789723,0.0018790177,0.001879204,0.0018788797,0.0018792751,0.0018790701,0.0018781483,0.001878472,0.0018791795,0.0018789535,0.0018790348,0.0018792151,0.0018798131,0.0018793656,0.0018790079
21437,0.0018859906,0.0018863588,0.0018863952,0.0018863878,0.0018863477,0.0018859939,0.001886301,0.0018862404,0.0018864616,0.0018857358,0.0018857219,0.0018865681,0.0018870549,0.0018864787,0.0018864612,0.0018863615
21438,0.0018979383,0.0018986589,0.0018989806,0.0018980098,0.0018988176,0.001898937,0.0018984564,0.001897999,0.0018988923,0.0018980438,0.0018987198,0.0018982255,0.0018984072,0.0018980537,0.0018983909,0.0018978784
21439,0.0018954361,0.0018963546,0.0018960461,0.0018956715,0.0018960662,0.0018957615,0.0018959502,0.0018961938,0.0018961487,0.0018962806,0.0018962766,0.0018956062,0.0018961192,0.0018962213,0.001895741,0.0018962191
21440,0.0018817199,0.0018812419,0.0018814974,0.0018810147,0.0018814418,0.001881146,0.0018813241,0.0018813103,0.0018812532,0.0018813064,0.0018810817,0.0018816164,0.0018812125,0.0018812226,0.0018813243,0.0018814503
21441,0.0018815094,0.0018815637,0.0018814006,0.0018816703,0.0018808669,0.0018808374,0.001881554,0.0018813054,0.0018813044,0.0018817385,0.0018814559,0.0018810439,0.0018808907,0.0018807927,0.0018813132,0.001880453
21442,0.001883366,0.0018832838,0.0018838432,0.0018828624,0.0018836466,0.0018834193,0.0018837707,0.0018837376,0.0018832136,0.0018835529,0.0018835709,0.001883593,0.0018832617,0.001883403,0.001883489,0.001883471
21443,0.0018848017,0.0018845719,0.0018850276,0.00188508,0.001884934,0.0018845609,0.0018849168,0.0018850169,0.001885077,0.0018852899,0.0018851587,0.0018851539,0.0018850965,0.001884843,0.0018850837,0.0018850882
21444,0.0019023,0.0019027459,0.0019019928,0.0019027956,0.001902819,0.0019020841,0.0019020325,0.0019020224,0.0019025784,0.0019021869,0.001903042,0.0019024106,0.0019016542,0.0019030661,0.0019026126,0.0019027911
21445,0.0018861406,0.001886603,0.0018865735,0.0018868336,0.001886374,0.0018862742,0.0018860544,0.0018859408,0.0018863896,0.0018861216,0.0018864827,0.0018862264,0.0018861019,0.0018863571,0.0018858998,0.001886139
21446,0.001879201,0.0018790215,0.0018794568,0.0018792903,0.0018793456,0.0018794091,0.0018791428,0.0018791016,0.0018793672,0.0018794108,0.0018793195,0.0018792523,0.0018789128,0.0018788407,0.0018789403,0.0018788556
21447,0.0018827228,0.0018831602,0.001883253,0.0018827333,0.0018829874,0.001882056,0.0018830033,0.0018826091,0.0018833146,0.0018828439,0.0018827165,0.001882863,0.0018830632,0.0018829722,0.0018823226,0.0018824745
21448,0.0018839155,0.0018845574,0.0018840125,0.0018843171,0.0018835729,0.0018838339,0.0018849656,0.0018844728,0.0018840778,0.0018841382,0.0018843779,0.0018838487,0.0018845795,0.0018843543,0.0018842143,0.0018837816
21449,0.0018714177,0.0018726725,0.0018719243,0.0018719897,0.0018717269,0.0018713761,0.0018714691,0.0018718068,0.0018716963,0.0018713891,0.0018719488,0.0018714296,0.0018713002,0.0018714224,0.0018718106,0.00187162
21450,0.0018959817,0.0018964211,0.0018956038,0.0018961045,0.0018963349,0.0018959614,0.0018966707,0.0018962468,0.0018961373,0.0018955473,0.0018958568,0.0018964541,0.0018962683,0.0018961594,0.0018960279,0.0018962923
21451,0.0018824739,0.0018826203,0.001882934,0.0018827283,0.0018825993,0.001882468,0.0018827196,0.0018829498,0.0018826794,0.0018830257,0.0018825601,0.0018829255,0.0018828582,0.001882582,0.0018830526,0.0018827034
21452,0.0018793157,0.0018791911,0.0018792064,0.001878765,0.0018790081,0.001878715,0.0018795108,0.0018792785,0.0018791886,0.0018791718,0.0018796197,0.0018796824,0.0018796494,0.0018792433,0.0018791346,0.00187914
21453,0.0018916392,0.0018914138,0.0018915224,0.0018915569,0.0018915198,0.0018910362,0.0018910621,0.0018916124,0.001891148,0.0018910625,0.0018908961,0.0018913252,0.0018912677,0.0018916528,0.0018920131,0.0018913618
21454,0.0018832877,0.0018840696,0.0018845773,0.0018835596,0.0018837439,0.0018839309,0.0018835729,0.0018836817,0.001884088,0.0018837681,0.0018840795,0.0018840459,0.0018842099,0.001882717,0.0018841823,0.001884307
21455,0.001877986,0.0018774102,0.0018772188,0.0018775052,0.0018772975,0.0018777383,0.0018784615,0.0018778645,0.0018771632,0.0018771082,0.0018777825,0.0018776952,0.0018772559,0.0018773094,0.0018775136,0.0018773865
21456,0.001877643,0.0018770286,0.0018773391,0.0018774061,0.0018773867,0.0018774694,0.0018777526,0.0018777853,0.0018775277,0.0018774783,0.0018778354,0.0018775968,0.0018778698,0.0018774946,0.0018773545,0.0018775512
21457,0.0018799766,0.0018802976,0.0018802803,0.0018796449,0.0018800021,0.001879782,0.0018800744,0.001879896,0.0018800666,0.0018799269,0.0018800696,0.0018803548,0.0018803973,0.0018802101,0.0018801286,0.0018797484
21458,0.0018946511,0.0018951346,0.0018948452,0.0018949346,0.0018948962,0.0018951766,0.001895033,0.0018951471,0.0018955147,0.0018958129,0.0018947783,0.0018951868,0.0018952353,0.0018949036,0.0018952733,0.0018957314
21459,0.0018779757,0.0018781287,0.0018786673,0.0018779297,0.0018785549,0.0018776546,0.0018775031,0.0018777653,0.0018776334,0.0018781178,0.0018783703,0.0018779268,0.001878103,0.001878084,0.0018778865,0.0018779681
21460,0.001884325,0.0018839256,0.001884589,0.0018846822,0.0018845276,0.0018845836,0.0018844145,0.0018843287,0.0018843872,0.001884057,0.00188411,0.0018842255,0.0018847083,0.0018843872,0.0018841589,0.0018844607
21461,0.0018930098,0.0018929291,0.0018926398,0.0018929417,0.0018925637,0.0018934802,0.0018927302,0.0018932283,0.0018927201,0.0018923158,0.0018925009,0.0018929534,0.0018925907,0.0018924965,0.0018924095,0.0018927752
21462,0.0018864522,0.0018865099,0.0018871272,0.0018860975,0.0018869606,0.0018863623,0.0018871044,0.0018872225,0.001886771,0.0018870849,0.0018869148,0.0018863601,0.001886747,0.0018864787,0.0018860289,0.0018870607
21463,0.0018812963,0.0018812551,0.0018805752,0.0018807236,0.0018810554,0.0018805941,0.0018809397,0.0018812015,0.0018803023,0.0018803395,0.0018806589,0.0018805934,0.0018805573,0.0018806022,0.0018803466,0.001880866
21464,0.0018790079,0.0018787885,0.0018793446,0.0018791407,0.0018789903,0.00187929,0.0018792008,0.0018789765,0.0018791241,0.0018793269,0.0018790156,0.001878851,0.0018800597,0.0018793534,0.0018795608,0.0018796469
