,dec_0_self_dot_ratio_norm,dec_1_self_dot_ratio_norm,dec_2_self_dot_ratio_norm,dec_3_self_dot_ratio_norm
15871,0.00039637677,0.00039681385,0.0003970396,0.00039682467
15872,0.0003934853,0.00039464366,0.00039469844,0.00039490892
15873,0.00039223078,0.00039349982,0.00039409858,0.00039433836
15874,0.00046066885,0.00046091908,0.00046121364,0.00046153876
15875,0.0003943191,0.00039516255,0.0003950175,0.00039543438
15876,0.0003641145,0.00036470298,0.0003642445,0.00036432775
15877,0.00041727992,0.00041779937,0.0004179974,0.00041780082
15878,0.00039339607,0.0003937973,0.00039368664,0.00039396575
15879,0.00038195038,0.00038334762,0.00038341494,0.0003835269
15880,0.0003933553,0.00039417413,0.00039418638,0.0003946814
15881,0.00044255727,0.00044238806,0.00044194888,0.00044231155
15882,0.0003861954,0.00038717044,0.0003869293,0.00038717984
15883,0.00040063146,0.0004014794,0.00040143644,0.00040166604
15884,0.0003936335,0.00039431057,0.00039402806,0.00039474803
15885,0.00044809372,0.00044828854,0.00044804325,0.0004484772
15886,0.00039060303,0.00039196655,0.00039256265,0.00039299674
15887,0.00035305807,0.00035458716,0.00035382915,0.00035304853
15888,0.00038749698,0.00038816754,0.0003879403,0.00038764844
15889,0.000378038,0.00037979256,0.00038022228,0.00038074004
15890,0.0004489905,0.00044872574,0.00044896753,0.00044880988
15891,0.00038813715,0.00038930145,0.00038990218,0.00039032492
15892,0.00039638064,0.0003974954,0.0003981821,0.00039811974
15893,0.00038943035,0.00039061453,0.00039061182,0.00039093746
15894,0.00044599455,0.00044611987,0.00044617968,0.00044632895
15895,0.00039601247,0.00039720966,0.00039802835,0.00039854372
15896,0.00039504145,0.00039645945,0.00039653026,0.00039688227
15897,0.00039621964,0.00039693186,0.00039628884,0.00039683227
15898,0.0003874816,0.00038904112,0.00038959787,0.0003898256
15899,0.00038349073,0.00038454006,0.00038464175,0.00038478605
15900,0.00046257098,0.0004627146,0.00046257026,0.00046241342
15901,0.00039345011,0.00039356516,0.0003937443,0.00039365233
15902,0.00045065038,0.0004508202,0.00045115015,0.00045080876
15903,0.00038009317,0.00038175387,0.00038225797,0.00038244293
15904,0.00046669738,0.00046686712,0.0004667434,0.0004666559
15905,0.00038851151,0.00039040513,0.00039057707,0.00039161867
15906,0.00046280623,0.0004625726,0.000462607,0.00046246834
15907,0.0003825516,0.0003835571,0.00038422787,0.00038427854
15908,0.00039103528,0.00039203456,0.00039208352,0.0003928425
15909,0.00039723061,0.00039836727,0.0003984419,0.00039828275
15910,0.00044329275,0.00044357797,0.00044369485,0.00044387422
15911,0.00045627885,0.00045684582,0.00045700133,0.00045697374
15912,0.0003788135,0.00037952364,0.00037953124,0.00038004506
15913,0.00037214754,0.0003733661,0.0003733337,0.00037362537
15914,0.00040206386,0.00040305435,0.0004033181,0.00040388145
15915,0.000443387,0.00044409945,0.0004440561,0.00044450737
15916,0.0004261364,0.00042689766,0.00042729816,0.00042804607
15917,0.0003786441,0.000379337,0.00037907116,0.00037929727
15918,0.0003823891,0.00038339692,0.00038317917,0.00038275533
15919,0.0004508172,0.0004509148,0.0004507117,0.00045091804
15920,0.00040086947,0.00040219506,0.000402579,0.00040325613
