,dec_0_norm,dec_1_norm,dec_2_norm,dec_3_norm,dec_4_norm,dec_5_norm,dec_6_norm,dec_7_norm
18212,0.21680553,0.21689999,0.21907912,0.21897513,0.21904647,0.2199995,0.21988727,0.21980897
18213,0.21648772,0.2164096,0.21832564,0.21807724,0.21792455,0.21841547,0.21821873,0.21783358
18214,0.21367559,0.21358803,0.21559049,0.2153573,0.21513304,0.21576868,0.21558338,0.21518952
18215,0.2148029,0.21472277,0.21669897,0.21644595,0.21625519,0.21682768,0.21663044,0.21615869
18216,0.2148376,0.21472986,0.21671163,0.21641248,0.21617423,0.2168517,0.2166722,0.21622375
18217,0.21596044,0.21586277,0.2178128,0.2175267,0.21734396,0.21786982,0.21768022,0.21719193
18218,0.2167664,0.21672776,0.21879828,0.21850207,0.21837623,0.21904655,0.21885149,0.21847615
18219,0.21239072,0.21231857,0.21425107,0.21395618,0.21369195,0.21437253,0.2141422,0.21372108
18220,0.20898987,0.20894158,0.21091326,0.2107545,0.21059886,0.21129185,0.21110903,0.21073769
18221,0.21856128,0.21843877,0.22039853,0.22006758,0.21982157,0.2205033,0.22025761,0.21981016
18222,0.2141307,0.21401806,0.21600921,0.2157422,0.21551888,0.21613128,0.21599163,0.21557783
18223,0.21789357,0.21779732,0.21986476,0.21959548,0.2194018,0.22013408,0.21995796,0.21962377
18224,0.214285,0.21426843,0.21634516,0.21608777,0.21588404,0.21645863,0.21620157,0.21583904
18225,0.21266171,0.21258263,0.21454021,0.21436547,0.2141607,0.21477307,0.21460024,0.21421547
18226,0.21699639,0.21693681,0.2189112,0.21859202,0.21843654,0.21911764,0.21886866,0.21839663
18227,0.216524,0.21640696,0.2183828,0.21810696,0.21781561,0.21857066,0.21834624,0.217945
18228,0.21634158,0.21633558,0.21851268,0.21826023,0.21809739,0.21878347,0.21858013,0.21819498
18229,0.21713918,0.21703352,0.21907942,0.21876702,0.21854633,0.21933673,0.21909423,0.2186739
18230,0.21526673,0.21518627,0.21709828,0.21683377,0.21659707,0.2173767,0.21711698,0.21669304
18231,0.21480803,0.21466683,0.21666399,0.21635196,0.21615098,0.21711059,0.21692741,0.21661171
18232,0.21486354,0.21474549,0.21672566,0.21644062,0.21623233,0.21681485,0.21665879,0.21627718
18233,0.21140224,0.21128248,0.21323657,0.21296899,0.21275334,0.21337897,0.21316211,0.21274172
18234,0.21142162,0.21130896,0.21323761,0.2129482,0.21271689,0.21342254,0.21320423,0.21287581
