,dec_1_drift_from_origin,dec_2_drift_from_origin,dec_3_drift_from_origin,dec_4_drift_from_origin,dec_5_drift_from_origin,dec_6_drift_from_origin,dec_7_drift_from_origin
11518,3.2186508e-06,4.9471855e-06,5.2452087e-06,5.6624413e-06,5.4836273e-06,6.2584877e-06,5.4836273e-06
11519,3.1590462e-06,4.23193e-06,5.1259995e-06,5.841255e-06,5.543232e-06,6.67572e-06,5.4240227e-06
11520,8.6426735e-06,9.655952e-06,1.3709068e-05,1.40070915e-05,1.4543533e-05,1.7166138e-05,1.424551e-05
11521,1.001358e-05,1.168251e-05,1.50203705e-05,1.6331673e-05,1.6450882e-05,1.9192696e-05,1.835823e-05
11522,6.4373016e-06,1.6450882e-05,2.7179718e-05,3.3915043e-05,3.8206577e-05,4.4584274e-05,4.6253204e-05
11523,3.5762787e-06,4.529953e-06,7.212162e-06,7.2717667e-06,7.927418e-06,9.536743e-06,7.867813e-06
11524,5.364418e-07,1.5497208e-06,1.7881393e-06,1.7285347e-06,2.2053719e-06,3.5762787e-06,2.3841858e-06
11525,4.351139e-06,1.1146069e-05,1.8835068e-05,2.4139881e-05,2.9802322e-05,3.3438206e-05,3.3020973e-05
11526,2.0325184e-05,2.3901463e-05,2.6464462e-05,2.9027462e-05,3.0755997e-05,3.3915043e-05,2.4497509e-05
11527,1.66893e-06,6.556511e-07,5.9604645e-07,6.556511e-07,1.3709068e-06,3.5762787e-07,1.013279e-06
11528,2.9802322e-07,9.536743e-07,2.3841858e-07,1.3709068e-06,6.556511e-07,8.34465e-07,8.34465e-07
11529,1.2516975e-06,1.9073486e-06,3.4570694e-06,2.4437904e-06,2.503395e-06,3.8146973e-06,3.3974648e-06
11530,-3.5762787e-07,2.3841858e-07,-8.34465e-07,-5.9604645e-07,-2.3841858e-07,-4.7683716e-07,-1.1920929e-06
11531,5.6624413e-06,1.424551e-05,2.7120113e-05,3.385544e-05,3.9100647e-05,4.6491623e-05,4.6372414e-05
11532,6.4373016e-06,6.67572e-06,9.953976e-06,1.1622906e-05,1.0728836e-05,1.3232231e-05,1.180172e-05
11533,5.1259995e-06,1.180172e-05,1.9133091e-05,2.336502e-05,2.670288e-05,3.2126904e-05,3.105402e-05
11534,2.3841858e-07,-1.1920929e-07,-1.1920929e-07,-4.7683716e-07,2.9802322e-07,1.1920929e-07,6.556511e-07
11535,1.0609627e-05,2.104044e-05,3.3020973e-05,4.2140484e-05,4.5478344e-05,5.018711e-05,4.6014786e-05
11536,1.3113022e-06,1.66893e-06,2.026558e-06,2.2053719e-06,2.3841858e-06,2.7418137e-06,2.9206276e-06
11537,3.20673e-05,3.85046e-05,4.374981e-05,4.5657158e-05,5.364418e-05,5.710125e-05,4.4465065e-05
11538,3.1411648e-05,3.629923e-05,3.963709e-05,4.4345856e-05,5.7578087e-05,6.4373016e-05,5.030632e-05
11539,5.364418e-07,4.7683716e-07,2.3841858e-07,2.3841858e-07,1.0728836e-06,7.1525574e-07,7.1525574e-07
11540,1.8537045e-05,2.1874905e-05,2.503395e-05,2.7239323e-05,2.6226044e-05,3.0517578e-05,2.2053719e-05
11541,2.3841858e-07,-1.1920929e-07,7.1525574e-07,-7.1525574e-07,-3.5762787e-07,2.9802322e-07,-8.34465e-07
11542,-5.9604645e-07,-2.3841858e-07,-1.1920929e-07,3.5762787e-07,5.9604645e-07,1.1920929e-07,0.0
