,dec_0_norm,dec_1_norm,dec_2_norm,dec_3_norm,dec_4_norm,dec_5_norm,dec_6_norm,dec_7_norm
125,0.9020246,0.9018207,0.9016653,0.90151036,0.90150565,0.9014559,0.9013052,0.9013927
126,0.76056623,0.7603392,0.7601875,0.76006174,0.7600291,0.75982624,0.75967854,0.7597557
127,0.8494909,0.8491903,0.8489568,0.8488611,0.8488045,0.848714,0.8485886,0.84861815
128,0.85879135,0.85855204,0.8584027,0.8582771,0.85822463,0.85807717,0.8579168,0.8579504
129,0.7370015,0.73673654,0.7363602,0.73619914,0.7361751,0.736052,0.7358964,0.73594344
130,0.96235776,0.9623253,0.96228814,0.962257,0.9622427,0.9622227,0.9622009,0.9622019
131,0.966622,0.9666213,0.9666254,0.9666233,0.9666252,0.96662307,0.96662533,0.9666286
132,0.99120694,0.99120414,0.99120164,0.99120075,0.99120104,0.99120134,0.9912016,0.99120045
133,0.93885475,0.9388003,0.9387144,0.93865806,0.9386387,0.93860465,0.93856883,0.93855596
134,0.89659077,0.8964026,0.8962555,0.8961403,0.89615214,0.8960634,0.895918,0.895981
135,0.8337608,0.8334869,0.83329177,0.83314943,0.83323777,0.8330692,0.8327472,0.8328927
136,0.87414163,0.8739041,0.87372506,0.87354124,0.87356424,0.8734203,0.87321454,0.87329143
137,0.8959721,0.8958814,0.8956748,0.89550334,0.89549345,0.8954382,0.8952954,0.8953234
138,0.77016646,0.76986045,0.7695202,0.7692706,0.7692161,0.7690105,0.7688942,0.76886106
139,0.91345644,0.9133137,0.9131191,0.91298246,0.91290313,0.91289854,0.9127507,0.91274273
140,0.95103496,0.95097387,0.95091635,0.9508741,0.9508669,0.9508438,0.9507857,0.95081294
141,0.76431584,0.7641208,0.7638526,0.7636557,0.76362705,0.76355004,0.7633712,0.7633797
142,0.763893,0.76364017,0.7632642,0.7631258,0.7630482,0.7629552,0.7626991,0.76269305
143,0.7911282,0.7909136,0.7907099,0.7905827,0.79053867,0.7903923,0.79023844,0.79026824
144,0.98472685,0.98471886,0.98470485,0.984698,0.9846973,0.98469895,0.9846889,0.98469085
145,0.7729107,0.7727402,0.77240944,0.77237844,0.77225167,0.7720689,0.7719008,0.7719471
146,0.8677477,0.86753744,0.86723506,0.86720014,0.867109,0.86695933,0.86692214,0.8669291
147,0.7600525,0.7597593,0.75956243,0.7593372,0.7593267,0.75923336,0.75908554,0.7590948
148,0.75772583,0.7574667,0.75710416,0.7569391,0.7568476,0.7566347,0.75645655,0.7565369
149,0.9644258,0.9644309,0.96443343,0.9644363,0.9644359,0.9644401,0.9644391,0.9644392
150,0.9863843,0.98638606,0.9863872,0.98638636,0.9863893,0.9863875,0.98638684,0.9863853
151,0.96665746,0.9666628,0.9666667,0.9666722,0.9666726,0.9666656,0.96666616,0.96666175
152,0.8585099,0.85811764,0.8579418,0.8578189,0.8578301,0.85773,0.85755354,0.85776806
153,0.95654356,0.9564884,0.95641583,0.9563681,0.95636094,0.9563234,0.95626706,0.9562731
154,0.7362513,0.7360117,0.7357053,0.735493,0.735472,0.73528403,0.7350865,0.73508537
155,0.9815398,0.9815309,0.9815265,0.9815223,0.9815249,0.98152393,0.9815178,0.98151916
156,0.825763,0.8254848,0.8251605,0.824953,0.8249378,0.82486135,0.82467353,0.8246653
157,0.78077227,0.7802384,0.77989584,0.7796955,0.7799562,0.77985716,0.7795821,0.7798548
158,0.9286753,0.9286182,0.9285136,0.9284657,0.9284216,0.92842424,0.9283626,0.9283552
159,0.9505038,0.9504977,0.950496,0.9504955,0.95049554,0.95049775,0.9504991,0.95050424
160,0.77082884,0.77034265,0.77012044,0.77005345,0.76986486,0.7699097,0.7696133,0.76979995
161,0.84191424,0.84159476,0.841443,0.8413392,0.841352,0.8412604,0.84101284,0.84123635
162,0.8738905,0.8737123,0.8734473,0.87331367,0.8733162,0.87318397,0.8730702,0.8731055
