,dec_1_drift_from_origin,dec_2_drift_from_origin,dec_3_drift_from_origin,dec_4_drift_from_origin,dec_5_drift_from_origin,dec_6_drift_from_origin
12490,0.13488555,0.13406211,0.14036119,0.13402009,0.13442183,0.12168002
12491,0.7470149,0.74451077,0.75743866,0.75310284,0.75803995,0.78471553
12492,0.68322194,0.68837106,0.7046066,0.6658124,0.6326444,0.5873027
12493,0.7673422,0.77278316,0.7880525,0.77206415,0.77663374,0.7724389
12494,0.7646085,0.7667726,0.7872417,0.77130914,0.78311753,0.7643329
12495,0.8578062,0.86642605,0.8811366,0.8550812,0.84476733,0.80335635
12496,0.93380606,0.93214786,0.94014317,0.9420416,0.9463122,0.93536
12497,0.89695907,0.89479005,0.90898645,0.8815332,0.9012808,0.8890663
12498,0.015586078,0.016244471,0.016159296,0.014718592,0.013188064,0.011741996
12499,0.6281212,0.63216007,0.64813185,0.6431005,0.63899535,0.66771543
12500,0.063335836,0.06400132,0.06421882,0.061607778,0.059806347,0.052882135
12501,0.72345823,0.726208,0.7489116,0.727978,0.7121418,0.70327985
12502,0.8337774,0.83522326,0.8495858,0.840928,0.8375008,0.85811335
12503,0.6812011,0.67673326,0.6894332,0.68507725,0.70229274,0.72834396
12504,0.8446665,0.85807693,0.8594227,0.84370404,0.84726137,0.8186993
12505,0.7798967,0.792591,0.80538297,0.782339,0.7672476,0.7516447
12506,0.83917826,0.8283427,0.8333282,0.82577384,0.81957674,0.8192329
12507,0.888313,0.89591956,0.91354436,0.89478445,0.87608325,0.8346168
12508,0.75815207,0.7618258,0.7641845,0.7646663,0.7644971,0.78285754
12509,0.8916052,0.8883983,0.89190245,0.8829295,0.9032481,0.89700794
12510,0.13133657,0.13626027,0.12925231,0.11502719,0.093808174,0.07978928
12511,0.04442966,0.044712603,0.045179367,0.042135775,0.038047194,0.035341978
12512,0.3629033,0.36817908,0.38366508,0.36424965,0.3653171,0.38271254
12513,0.87422633,0.88016194,0.8917137,0.8750102,0.85952944,0.80968755
12514,0.9021455,0.9118741,0.9196869,0.9313935,0.9429067,0.91738844
12515,0.70496476,0.7031606,0.70521486,0.6875421,0.6790004,0.6817292
12516,0.717438,0.72250533,0.7326189,0.7184638,0.7143007,0.71710235
12517,0.8450842,0.8507228,0.8748889,0.85909283,0.84069943,0.8440266
12518,0.21605128,0.21762693,0.22836882,0.21902078,0.21307164,0.21914047
12519,0.13611776,0.13807505,0.14000672,0.13821906,0.13639426,0.13237774
12520,0.74682665,0.7520683,0.7582234,0.7321094,0.720122,0.694147
12521,0.8495263,0.85316443,0.8592124,0.84213483,0.83964264,0.80143094
12522,0.056869924,0.05880338,0.057943165,0.054869056,0.05069554,0.04934156
12523,0.6534568,0.6458358,0.6641679,0.63901055,0.6318012,0.6019124
12524,0.8267182,0.8287153,0.832433,0.82459044,0.81866086,0.8253825
12525,0.26407784,0.26731294,0.2798077,0.26082528,0.24902838,0.25055432
12526,0.3945905,0.39484358,0.4065435,0.38474888,0.37851787,0.35587984
12527,0.6944761,0.7006751,0.7309779,0.71513,0.6991735,0.7186782
12528,0.77127635,0.7722237,0.7845998,0.7608246,0.7406066,0.7131009
12529,0.7224705,0.72151905,0.72468936,0.71924436,0.7236913,0.737323
12530,0.9090489,0.9122541,0.91741246,0.90187234,0.9045879,0.9379009
12531,0.019569278,0.020162582,0.019713342,0.02107954,0.02151674,0.02102393
12532,0.91233116,0.91580045,0.9160972,0.9135092,0.9310715,0.9168496
12533,0.864517,0.8574176,0.8574636,0.85149986,0.85778534,0.82104164
12534,0.6298678,0.63095903,0.6456129,0.62263536,0.623135,0.6285291
12535,0.85572946,0.86234194,0.8763195,0.8552441,0.8319093,0.8154601
12536,1.0193554,1.0203055,1.0091753,0.9689034,0.89842385,0.87335265
12537,0.8389875,0.841725,0.8391367,0.8314899,0.826983,0.7858591
12538,0.9673595,0.9692716,0.9668356,0.96029854,0.95919925,0.9581952
12539,0.80452734,0.811994,0.8191461,0.80178607,0.78252035,0.78198886
12540,0.80406755,0.8159673,0.8272224,0.82758313,0.812306,0.8294953
12541,0.060298383,0.061962783,0.063390315,0.05765319,0.05310297,0.049414217
12542,0.563401,0.5573703,0.5697646,0.5517824,0.5549563,0.57481873
12543,0.15965623,0.1613906,0.16505325,0.15584612,0.15698183,0.14033097
12544,0.049483657,0.051659405,0.052240968,0.04959333,0.04641652,0.039096892
12545,0.86421907,0.8669691,0.8702048,0.876894,0.8788549,0.823557
12546,0.06894398,0.07242763,0.07551235,0.0687657,0.063381374,0.057605505
12547,0.9017038,0.8948891,0.8938229,0.89134574,0.88980657,0.8528411
12548,0.77188444,0.77693135,0.79523253,0.77654934,0.76647323,0.75801295
12549,0.8762145,0.88529426,0.88693863,0.8774828,0.8678741,0.86309224
12550,0.2422514,0.24311507,0.25079793,0.24163657,0.23831499,0.24035764
12551,0.84342146,0.84623885,0.8504616,0.841418,0.82970047,0.78036505
12552,0.8648089,0.8662445,0.8676296,0.8475882,0.8509698,0.83341795
12553,0.8497517,0.85831213,0.8765724,0.8568884,0.86799455,0.8717742
12554,0.40661174,0.4116469,0.42607814,0.39557076,0.3794356,0.36611092
12555,0.77680624,0.7903633,0.8005552,0.7754793,0.770162,0.74352324
12556,0.7269962,0.72707886,0.7394508,0.71948296,0.7094983,0.6989194
12557,0.50307244,0.50228566,0.509915,0.49884498,0.5075612,0.5109384
12558,0.8276471,0.8327912,0.8400878,0.8113269,0.796209,0.7795114
12559,0.8214147,0.82968587,0.8349822,0.80995286,0.8027881,0.7823962
12560,0.0120021105,0.012102902,0.01191771,0.011749446,0.0114376545,0.011197925
12561,0.79129374,0.7971856,0.8126025,0.78419024,0.77932477,0.7625506
12562,0.8873869,0.88439006,0.8926178,0.8778694,0.8729227,0.8693417
12563,0.7588017,0.7493936,0.76413757,0.761629,0.7668391,0.78940433
12564,0.9424337,0.93996483,0.95420104,0.9344983,0.95014626,0.94844896
12565,0.20553142,0.21094126,0.21013916,0.19886106,0.18181914,0.16590792
12566,0.6888702,0.69034195,0.6952596,0.68924606,0.6852305,0.6667027
12567,0.44585037,0.4530233,0.46161026,0.44464922,0.44436705,0.45066047
12568,0.93260837,0.9335469,0.94965,0.93737084,0.9249444,0.90225095
12569,0.6290456,0.63579845,0.6465839,0.62178004,0.60785615,0.58692074
12570,0.998712,1.0034821,1.0040634,1.0063614,1.0137948,1.0237098
12571,0.8899369,0.89199954,0.9092938,0.8929213,0.86426175,0.87227887
12572,0.96776605,0.9625655,0.96587867,0.9669686,0.9871798,0.9492348
12573,0.36438805,0.3695678,0.38572687,0.36876172,0.36510748,0.36274457
12574,0.24945152,0.25390863,0.26712614,0.24805784,0.23478931,0.22111982
12575,0.9279372,0.9242735,0.927606,0.9458612,0.9460236,0.9564776
12576,0.7424753,0.74349475,0.757838,0.7375434,0.72127575,0.7102506
12577,0.6777594,0.6822821,0.6987115,0.6797953,0.68375945,0.6768627
12578,0.9143896,0.9039177,0.9100841,0.9019911,0.90233284,0.8871502
12579,0.82932323,0.8258256,0.83528394,0.81391656,0.79949087,0.7632286
12580,0.65744144,0.65994704,0.6625733,0.6453345,0.641407,0.64864206
12581,0.73652864,0.7377337,0.75299686,0.7334492,0.7206573,0.6995708
12582,0.53527606,0.53576785,0.5537602,0.53904235,0.5411924,0.5317514
12583,0.76148844,0.7554697,0.7672967,0.75368255,0.7596694,0.75983024
12584,0.03136903,0.03252846,0.03241825,0.02897358,0.025832891,0.024466991
12585,0.87480706,0.8702934,0.8699554,0.8621264,0.845014,0.836316
12586,0.100847185,0.102437854,0.10336268,0.09474957,0.08984041,0.08046132
12587,0.8497002,0.86043584,0.87147236,0.8612602,0.8340601,0.813445
12588,0.76108754,0.7683673,0.77625453,0.76111877,0.7505386,0.7173698
12589,0.9571943,0.94777346,0.9551647,0.9656223,0.9670936,0.9527908
12590,0.46816593,0.46668017,0.48742747,0.46639007,0.45385212,0.44924355
12591,0.78636104,0.79163456,0.8106035,0.7839641,0.77193195,0.7427061
12592,0.054382622,0.05669093,0.057798386,0.0517931,0.04766512,0.04441428
12593,0.68948555,0.68814313,0.7091211,0.68605167,0.6868708,0.70563805
12594,0.8294648,0.8354469,0.8459982,0.83133924,0.8197913,0.7910309
12595,0.8564234,0.8469672,0.85026973,0.83555746,0.8318356,0.8048214
12596,0.6559152,0.6544622,0.66886556,0.65132344,0.66232145,0.67029023
12597,0.94809484,0.94724435,0.954208,0.9526875,0.9540387,0.95489293
12598,0.0572266,0.05736518,0.057768524,0.054849267,0.05183232,0.042989373
12599,0.9771334,0.96403545,0.952706,0.9549967,0.98779,0.9803491
12600,0.8537091,0.85886407,0.8625883,0.8591517,0.8294716,0.7997254
12601,0.9487201,0.93465847,0.9339315,0.9490119,0.9755913,0.96868205
12602,0.5777712,0.58205974,0.59135014,0.5811773,0.5702449,0.5684495
12603,0.76854384,0.7697141,0.7891406,0.771253,0.7681344,0.7252971
12604,0.40311396,0.4040329,0.4235773,0.41072786,0.40794557,0.4071812
12605,0.8203167,0.81823945,0.827906,0.82095385,0.8140831,0.7991489
12606,0.6271503,0.6356927,0.65222824,0.6228877,0.58721876,0.54749656
12607,0.97478974,0.97660637,0.97173005,0.975268,0.9560755,0.9685621
12608,0.022109628,0.022416413,0.022026896,0.022048116,0.021827638,0.021040678
12609,0.49951148,0.50226283,0.52190846,0.5056436,0.4879505,0.47371393
12610,0.47404176,0.48203492,0.49083245,0.4590385,0.42348075,0.40223712
12611,0.7619976,0.767314,0.7707659,0.75453186,0.7219452,0.72698355
12612,0.8368754,0.8412122,0.8513862,0.8298588,0.82373714,0.8149015
12613,0.85771596,0.8604263,0.8737199,0.8722421,0.8538691,0.8548364
12614,0.3898453,0.39546835,0.40942508,0.39257604,0.37918627,0.36478347
12615,0.33543098,0.3371424,0.35401785,0.33632517,0.33739227,0.35305738
12616,0.82390827,0.8272355,0.8310299,0.82296467,0.8316174,0.7940789
12617,0.81452763,0.81235385,0.8227314,0.81520295,0.8085402,0.7453066
12618,0.8585543,0.86048937,0.8555464,0.86050075,0.8243988,0.8217932
12619,0.8712579,0.87690365,0.88828176,0.8733315,0.87104446,0.862491
12620,0.40364116,0.41669887,0.39916277,0.38835204,0.38749933,0.42920542
12621,0.639101,0.63862383,0.6482018,0.6377828,0.6398609,0.6207669
12622,0.9134228,0.91822755,0.93890685,0.9378845,0.91986895,0.8981402
12623,0.82658756,0.82187146,0.8348154,0.82314175,0.8285934,0.82737577
12624,0.77597165,0.76782095,0.7742207,0.77089196,0.78576523,0.7531445
12625,0.6124045,0.6129575,0.62103295,0.6059506,0.6091896,0.62517
12626,0.9311891,0.93982077,0.94034606,0.94831973,0.94149,0.947475
12627,0.77010256,0.7686932,0.7754102,0.7674359,0.76407677,0.77583474
12628,0.019422472,0.020178676,0.019848108,0.017983854,0.015944958,0.013863683
12629,0.9541793,0.9551229,0.9608919,0.9661677,0.98033565,0.9930479
12630,0.021942437,0.022699952,0.021946609,0.021260142,0.020644963,0.018421829
12631,0.418301,0.42176807,0.4350078,0.42572725,0.4303435,0.43588817
12632,0.2020948,0.21771294,0.20108509,0.1646418,0.14546114,0.12649995
12633,0.92250156,0.92523503,0.9316193,0.93287796,0.9612589,0.80844676
12634,0.79680043,0.80430615,0.80378526,0.7852608,0.7752695,0.7564993
12635,0.019956887,0.02012366,0.019984365,0.019605935,0.019155502,0.018844247
12636,0.94071096,0.9376475,0.9388386,0.9373379,0.9352699,0.89289707
12637,0.8696901,0.8780414,0.8921349,0.87779427,0.86139023,0.8476242
12638,0.90197444,0.90547276,0.92249966,0.902203,0.8799093,0.85701764
12639,0.4969114,0.4947325,0.50544953,0.48299706,0.46112466,0.442661
12640,0.91726923,0.92067796,0.9232592,0.9199773,0.9315012,0.9057321
12641,0.7189209,0.71537894,0.7362244,0.72431374,0.73990417,0.73992145
12642,0.07038736,0.070782006,0.07268876,0.06857467,0.06425059,0.059768617
12643,0.47636998,0.47636402,0.49016982,0.4811148,0.4792844,0.5046152
12644,0.8251181,0.835279,0.8475211,0.81918836,0.8082925,0.78857493
12645,1.0318213,1.0272408,1.0270486,1.012815,1.0117975,0.9948068
12646,0.8871241,0.89637196,0.9011119,0.8910532,0.89146495,0.8672371
12647,0.034095466,0.034805775,0.034801304,0.032085896,0.030538201,0.027613223
12648,0.059563637,0.061304748,0.061563015,0.0582605,0.05473548,0.050923586
12649,0.8643799,0.86096823,0.8661054,0.8610269,0.8811656,0.8520299
12650,0.7379514,0.72546947,0.7420503,0.7159352,0.7233696,0.74836075
12651,0.76359916,0.7601169,0.7722024,0.75180197,0.75448835,0.75407284
12652,0.7501116,0.75204456,0.7703782,0.754801,0.7478881,0.7392154
12653,0.71557105,0.723799,0.7384158,0.7168864,0.7187911,0.7140157
12654,0.27699947,0.28187215,0.29104382,0.27866596,0.2827258,0.28438568
12655,0.66262853,0.66140443,0.67898065,0.65699685,0.6459459,0.6345513
12656,0.19994354,0.20072508,0.20656097,0.20016712,0.19492137,0.19979167
12657,0.83341426,0.84148145,0.85005826,0.8456117,0.8383099,0.81739426
12658,0.76390636,0.7648092,0.7689452,0.75369674,0.74271524,0.728081
12659,0.844499,0.85299337,0.8648485,0.84752643,0.82854736,0.79513925
12660,0.048689008,0.050052643,0.052034974,0.047788322,0.044225097,0.037088156
12661,0.017706037,0.018009543,0.017760396,0.017304778,0.016354203,0.016017199
12662,0.062263846,0.06274927,0.06443709,0.05841303,0.05470574,0.050789177
12663,0.31339604,0.31967616,0.32554132,0.3114575,0.30116713,0.28341115
12664,0.8061958,0.8097057,0.81498635,0.79211694,0.7792132,0.7542416
12665,0.01393199,0.014270484,0.014027476,0.0137140155,0.014002264,0.012528479
12666,0.6200528,0.62940663,0.64516866,0.62973297,0.60746026,0.57201993
12667,0.78134346,0.7822534,0.7826535,0.77600974,0.7764658,0.7247287
12668,0.011314154,0.011527002,0.011200666,0.010559678,0.009542406,0.00907284
12669,0.34528238,0.3607974,0.34911746,0.30851686,0.27117646,0.24136549
12670,0.98714674,0.9883757,0.9925602,0.99428964,0.96720463,0.9624381
12671,0.7661635,0.7590794,0.7613002,0.7587564,0.75712454,0.7566164
12672,0.95334524,0.952977,0.9338546,0.9373221,0.93727535,0.9416366
12673,0.01875937,0.01892829,0.01871878,0.018479884,0.017989516,0.017632961
12674,0.49798483,0.50070393,0.5161375,0.5000748,0.5075978,0.5076532
12675,0.9849035,0.97751325,0.9813599,0.9838362,1.0031217,1.0039766
12676,0.03830993,0.041026413,0.037272096,0.029902458,0.025712669,0.025596142
12677,0.8807265,0.8924526,0.90581524,0.89093065,0.87096125,0.84289706
12678,0.85719466,0.86903906,0.86080927,0.8332141,0.78268456,0.7025052
12679,0.83680207,0.8381045,0.8386491,0.81605715,0.80497676,0.783236
12680,0.9379092,0.93586034,0.94083583,0.92701244,0.93212605,0.9539823
12681,0.78270435,0.7810242,0.79956627,0.7823466,0.76557726,0.7445941
12682,0.86119837,0.8667697,0.8685632,0.8582733,0.87009275,0.8694825
12683,0.8522476,0.85570896,0.8624707,0.85550845,0.8538197,0.8386326
12684,0.86541736,0.87095094,0.8846054,0.8669451,0.8596368,0.83792186
12685,0.4752329,0.48667097,0.49681556,0.4597807,0.42702037,0.4037339
12686,0.24278378,0.2459833,0.259524,0.2517717,0.24486554,0.23670065
12687,0.84698945,0.8481326,0.86453396,0.8528521,0.8469082,0.8500805
12688,0.05744666,0.058035612,0.05723691,0.056372166,0.05651295,0.05641967
12689,0.40657067,0.40061772,0.40666842,0.39240438,0.40291798,0.41885197
12690,0.7748164,0.77457064,0.7836756,0.77382886,0.7726767,0.7664715
12691,0.58931124,0.59424067,0.59747773,0.5758159,0.55766505,0.53725255
12692,0.7654889,0.7648071,0.77494735,0.7659795,0.7554631,0.7590375
12693,0.36558342,0.367037,0.37648475,0.357477,0.34615195,0.31545603
12694,0.7728896,0.7814335,0.7942049,0.767653,0.7491512,0.720713
12695,0.8857298,0.8941204,0.8843939,0.87531567,0.8670869,0.81421506
12696,0.7526249,0.7594757,0.7686461,0.7543843,0.7449788,0.74094105
12697,0.7432052,0.75313854,0.7687222,0.74826586,0.7369519,0.70137906
12698,0.6758887,0.6788187,0.68721807,0.68900406,0.6920056,0.7063663
12699,0.6117092,0.60904753,0.61745536,0.59852046,0.5913905,0.57573444
12700,0.90408474,0.90814716,0.9176117,0.89982104,0.92158914,0.88824344
12701,0.9189807,0.9206004,0.9205229,0.9000716,0.88382876,0.872549
12702,0.82236797,0.81811666,0.8221357,0.8079057,0.79371274,0.7897825
12703,0.56451946,0.56457794,0.5838699,0.56864315,0.5789747,0.54776883
12704,0.82997566,0.83249325,0.839822,0.8332236,0.83796227,0.85310924
12705,0.5643896,0.5653461,0.57993895,0.5678195,0.56348723,0.54735416
12706,0.5708973,0.57325673,0.5911142,0.57350993,0.5667081,0.55936736
12707,0.7339649,0.7308339,0.74592185,0.7350745,0.7219529,0.70145
12708,0.20950526,0.21424627,0.22449338,0.21808475,0.21542668,0.21309417
12709,0.63059807,0.63238585,0.63954115,0.6238309,0.6001618,0.5921668
12710,0.116089225,0.11833835,0.12067562,0.1126045,0.10974002,0.0945155
12711,0.094396114,0.09610242,0.098798096,0.09463674,0.090168655,0.087311625
12712,0.43767375,0.44398946,0.4581194,0.44184744,0.42583227,0.40471935
12713,0.855916,0.8476515,0.86297673,0.87233424,0.8710187,0.8562299
12714,0.6852641,0.6920586,0.70031726,0.68387973,0.68167126,0.66198206
12715,0.14915991,0.14996105,0.15401942,0.1478436,0.14157605,0.13631517
12716,0.8661993,0.869246,0.8739736,0.85727805,0.8348309,0.8505898
12717,0.8986422,0.89548504,0.88157886,0.8823833,0.8962968,0.8608309
12718,0.63283396,0.6365229,0.6547921,0.6387279,0.62900114,0.62040687
12719,0.80014014,0.80270964,0.8163106,0.7839019,0.77871966,0.7183064
12720,0.8365555,0.8407005,0.8528369,0.8392994,0.8412904,0.8512884
12721,0.75214905,0.7549159,0.767305,0.74283004,0.720399,0.7134528
12722,0.6364375,0.64510286,0.6485143,0.6057074,0.5504441,0.49361622
12723,0.83697534,0.83601665,0.84342235,0.8355656,0.8330686,0.829292
12724,0.015788615,0.016256928,0.016256273,0.015184045,0.013632178,0.012676239
12725,0.04572302,0.046417236,0.04803151,0.044687867,0.04211694,0.036580086
12726,0.7614172,0.75104904,0.7503041,0.7498853,0.74032867,0.71139747
12727,0.881316,0.8864301,0.88517344,0.889195,0.9023615,0.9076839
12728,0.5688435,0.57445717,0.58360064,0.5554272,0.5395982,0.5542952
12729,0.88424,0.8798971,0.88578975,0.8721104,0.8496756,0.8565375
12730,0.5695269,0.5751695,0.58470666,0.5714606,0.55544794,0.53314245
12731,0.11442298,0.120209455,0.1126588,0.10182321,0.08831453,0.07425904
12732,0.84474075,0.8472296,0.8579176,0.8223139,0.81925684,0.80936015
12733,1.026395,1.0276079,1.0230016,1.0305133,0.98314583,0.8863814
12734,0.803381,0.8052423,0.80612683,0.7941842,0.7854614,0.7685504
12735,0.88605016,0.8905637,0.89324635,0.8785896,0.8788703,0.86523056
12736,0.7364694,0.74376607,0.7499635,0.76287043,0.75699645,0.75059164
12737,0.69480026,0.6937721,0.70057166,0.70192826,0.70954275,0.7240899
12738,0.7870302,0.7872724,0.8084699,0.7903315,0.7737814,0.71818507
12739,0.787254,0.7879548,0.7909504,0.7754551,0.7680797,0.7311383
12740,0.8392711,0.84347713,0.8526912,0.8463809,0.8402263,0.83482736
12741,0.8659885,0.8633394,0.86357933,0.8528486,0.8666754,0.8378421
12742,0.7794333,0.7740664,0.7740072,0.76700675,0.7657124,0.75062525
12743,0.25518352,0.25856662,0.26407623,0.25324798,0.24931693,0.2428298
12744,0.81208867,0.81647986,0.8289467,0.8070239,0.7937678,0.75384784
12745,0.87602603,0.8700888,0.8731146,0.8663124,0.8539362,0.8358679
12746,0.8813654,0.89028484,0.895059,0.87077814,0.8602635,0.8102133
12747,0.74646366,0.754372,0.77323693,0.74961233,0.7385878,0.72568405
12748,0.78446925,0.7822221,0.7786764,0.7695919,0.7582991,0.7290776
12749,0.8390087,0.83133703,0.83599865,0.82336897,0.80063707,0.78473526
12750,0.6395248,0.6441871,0.6587455,0.63172054,0.6173086,0.61622286
12751,0.11134416,0.11415839,0.117890656,0.10990381,0.10957885,0.1127069
12752,0.84087515,0.8491545,0.8308367,0.8244959,0.83182657,0.8532486
12753,0.17847383,0.17931819,0.18938655,0.17684305,0.17397845,0.16291738
12754,0.82947165,0.8347157,0.8310911,0.82370603,0.80970407,0.8164557
12755,0.8499829,0.8536624,0.85461694,0.84485155,0.83897877,0.81849265
12756,0.911185,0.91341597,0.91822463,0.90909034,0.89907426,0.8853203
12757,0.995617,0.99904704,1.0067853,1.0053139,1.0370185,0.99287045
12758,0.8706689,0.8657486,0.8713019,0.8724946,0.87921286,0.8408848
12759,0.117363036,0.11946976,0.12291175,0.11539441,0.111323595,0.109932065
12760,0.30776352,0.3063391,0.31298923,0.30392832,0.30072045,0.29503858
12761,0.9605435,0.9547516,0.95715827,0.954179,0.9330951,0.92890567
12762,1.0001276,0.9963252,0.97160095,0.99376744,0.986556,1.0287623
12763,0.9227466,0.9319586,0.9240671,0.9155481,0.9436044,0.9247552
12764,0.8244408,0.83481604,0.84229636,0.81207186,0.7893269,0.7777446
12765,0.8050269,0.81330377,0.82128966,0.80369484,0.8106269,0.7819721
12766,0.5355911,0.5347662,0.5601859,0.5541096,0.54071707,0.5490916
12767,0.5103669,0.50974625,0.5295727,0.5138453,0.5035087,0.49321073
12768,1.0148998,0.99433446,1.0023938,0.99545175,1.0079906,0.99815524
12769,0.81415945,0.81912273,0.83361816,0.8196028,0.81189066,0.8042981
12770,0.81667864,0.8261587,0.8338431,0.83057,0.8132521,0.7728632
12771,0.9383397,0.9408724,0.9504813,0.9518293,0.9540499,0.9382952
12772,0.79797614,0.7847293,0.79595816,0.7986176,0.7912495,0.7922325
12773,0.6135114,0.61797976,0.6313273,0.6176241,0.61399484,0.58633286
12774,0.80901957,0.82165927,0.8421496,0.8271309,0.8072028,0.78969026
12775,0.6568159,0.6535665,0.6608418,0.6450963,0.6629573,0.6508471
12776,0.78199565,0.7818396,0.78552437,0.78108984,0.77913064,0.7485983
12777,0.8201792,0.83021414,0.840275,0.83484566,0.82565224,0.7727461
12778,0.053097725,0.05749148,0.050637245,0.038285553,0.026580095,0.022943676
12779,0.065614045,0.06711745,0.06758201,0.06424898,0.0612849,0.05539328
12780,0.8790791,0.88013345,0.8842497,0.8924688,0.8870376,0.8562032
12781,0.7393498,0.74806195,0.7689445,0.7487923,0.74705017,0.72612625
12782,0.8943032,0.8977943,0.9121539,0.9069376,0.88556415,0.841917
12783,0.74120915,0.7390231,0.7473417,0.7448821,0.75447845,0.7421521
12784,0.7709993,0.76630163,0.7839212,0.7684266,0.7523252,0.71074975
12785,0.42952663,0.43960273,0.45155507,0.42344713,0.40056318,0.3835941
12786,0.78729093,0.7836234,0.7934064,0.779,0.771676,0.75062346
12787,0.733511,0.7381704,0.74640876,0.7302491,0.7148855,0.6881876
12788,0.8528905,0.8603864,0.8803738,0.8650764,0.8532056,0.846567
12789,0.40075332,0.4012373,0.42033213,0.40449047,0.3948416,0.38913906
12790,0.86720246,0.8586095,0.8700255,0.86016935,0.8474807,0.8438335
12791,0.8700767,0.8729633,0.88029385,0.8748941,0.86920094,0.8446998
12792,0.79680485,0.80049026,0.80954194,0.78585446,0.7883827,0.748658
12793,0.87173015,0.87391615,0.8810681,0.8676012,0.8943329,0.8655971
12794,0.76997757,0.76752234,0.7694708,0.7534551,0.75588787,0.7062155
12795,0.010953903,0.011078954,0.010699153,0.010165691,0.009558082,0.008774102
12796,0.9544537,0.9573073,0.9651506,0.9531225,0.9504805,0.92751276
12797,0.7392849,0.74156487,0.7524625,0.734452,0.71995574,0.70585847
12798,0.58781695,0.5953475,0.6080878,0.5855005,0.57065266,0.58791137
12799,0.82309234,0.82289094,0.814207,0.8183494,0.8342582,0.8539805
12800,0.6358466,0.6467437,0.65458506,0.62471366,0.6142018,0.5807886
12801,0.750551,0.7552086,0.7644773,0.75216365,0.7508024,0.7249105
12802,0.4066699,0.3987726,0.4075575,0.4108745,0.42305112,0.4003147
12803,0.80032563,0.80390704,0.8177403,0.793801,0.79724896,0.75853133
12804,0.75600934,0.769666,0.78037024,0.7504602,0.73710036,0.7151531
12805,0.62629116,0.62161195,0.6137904,0.61244255,0.61876595,0.60921144
12806,0.86595964,0.8725414,0.87720436,0.87052554,0.85632944,0.8556012
12807,0.009865344,0.010234833,0.009955168,0.009193301,0.008432448,0.007845581
12808,0.04679537,0.04793352,0.049827695,0.045526326,0.042051435,0.038041115
12809,0.59204257,0.60969114,0.6306155,0.6144105,0.61062735,0.5996552
12810,0.34066987,0.33903056,0.35024887,0.34038544,0.34645867,0.35681427
12811,0.90905446,0.9162137,0.9232223,0.9137936,0.9059349,0.90961903
12812,0.60956645,0.623782,0.63032293,0.59018016,0.5570642,0.506068
12813,0.797026,0.7920923,0.7892042,0.77316356,0.7513541,0.6953893
12814,0.8187424,0.8155285,0.81776214,0.81208724,0.8133803,0.8233175
12815,0.2591192,0.261836,0.2712968,0.26321638,0.26145673,0.25978255
12816,0.67418087,0.6862197,0.6905369,0.66085994,0.6362219,0.58975506
12817,0.85010827,0.85077757,0.8502812,0.84612244,0.83058125,0.80159104
12818,0.2875471,0.2942406,0.3047635,0.28788972,0.2780007,0.27530843
12819,0.44913167,0.44772512,0.46668363,0.44709426,0.4499166,0.45139593
12820,0.98353916,0.99089926,1.0049425,0.98801106,1.0086093,0.9886926
12821,0.7114438,0.71737266,0.7143584,0.7005577,0.6803686,0.66230327
12822,0.13498586,0.1388185,0.14363551,0.13033056,0.12324494,0.1157701
12823,0.6925266,0.69558966,0.7037376,0.6791418,0.6881912,0.69863003
12824,0.7130624,0.70952916,0.7128434,0.7064376,0.7046704,0.70894116
12825,0.8190037,0.8253349,0.8359989,0.8375732,0.85097575,0.8335227
12826,0.85134304,0.8519541,0.85717124,0.8624401,0.8673029,0.83784866
12827,0.45108914,0.4522888,0.46328366,0.44879633,0.455984,0.46025473
12828,0.974317,0.9704881,0.9833345,0.9992239,0.9729122,0.952124
12829,0.54027456,0.54692334,0.5553622,0.523479,0.51344246,0.50115645
12830,0.87938887,0.88956094,0.9015336,0.88788754,0.84836376,0.8319265
12831,0.8042056,0.80259365,0.8128064,0.8107431,0.8068052,0.82019615
12832,0.8184984,0.8200195,0.83889556,0.823879,0.8018255,0.78791916
12833,0.90757734,0.9048611,0.91070306,0.8904516,0.8908064,0.873492
12834,0.6889213,0.6884353,0.6992359,0.6968316,0.70509565,0.7095997
12835,0.45627135,0.45930636,0.47449076,0.46402276,0.47062927,0.4645055
12836,0.09260547,0.09334642,0.09604895,0.08945227,0.087370634,0.08827776
12837,0.85081863,0.8505612,0.86194944,0.85362947,0.87670666,0.84504896
12838,0.7736436,0.7817427,0.78221077,0.7483909,0.7301061,0.68763286
12839,0.5712131,0.5687059,0.59396136,0.57320994,0.57081854,0.5695337
12840,0.8161891,0.82359743,0.8461229,0.8160639,0.80396205,0.7910954
12841,0.65203637,0.6609654,0.66829395,0.6589855,0.65982056,0.65992653
12842,0.71645635,0.72353804,0.7253051,0.70646846,0.6696516,0.63769877
12843,0.8293587,0.83602,0.85348946,0.8311261,0.80265063,0.7761822
12844,0.8434091,0.8482151,0.85790604,0.85046345,0.8387808,0.81907564
12845,0.80836743,0.8132936,0.8339563,0.8090485,0.79843646,0.7712277
12846,0.63797164,0.6317914,0.6395094,0.6325878,0.63922715,0.65165293
12847,0.89141715,0.8936772,0.90208554,0.88004476,0.8657116,0.8633936
12848,0.8265494,0.8354447,0.8431008,0.8430402,0.8462626,0.81403553
