,dec_0_norm,dec_1_norm,dec_2_norm,dec_3_norm
35615,0.27759752,0.27694842,0.27706122,0.27564102
35616,0.26042435,0.26052552,0.26024044,0.26087883
35617,0.24288172,0.24327198,0.24376145,0.2442505
35618,0.27841368,0.27845648,0.27836296,0.27906275
35619,0.22072981,0.22104093,0.2213134,0.22189075
35620,0.27053794,0.27048892,0.26970407,0.2693609
35621,0.22962263,0.23033312,0.23054655,0.2312373
35622,0.2223716,0.22295581,0.22276501,0.2231895
35623,0.28352517,0.28391117,0.2834539,0.2838095
35624,0.26276144,0.2626742,0.26267293,0.2624747
35625,0.5933784,0.593861,0.59431386,0.59471035
35626,0.3010779,0.299531,0.29656017,0.294171
35627,0.25769258,0.2574671,0.2573272,0.25747374
35628,0.23979157,0.239634,0.23977068,0.2397228
35629,0.21735765,0.21768604,0.21759476,0.21754962
35630,0.5839462,0.5841105,0.5844294,0.5848047
35631,0.24213575,0.24203195,0.24210152,0.24242818
35632,0.23308906,0.23346137,0.2332878,0.23368298
35633,0.24993356,0.24976048,0.24983902,0.24996273
35634,0.20993656,0.20980415,0.20990059,0.21019524
35635,0.2629112,0.2630709,0.26339522,0.2628182
35636,0.2564357,0.25700378,0.25702015,0.25767496
35637,0.26555052,0.265857,0.26580468,0.26597628
35638,0.3728425,0.37241778,0.37240326,0.3725613
35639,0.24874632,0.2482091,0.24784735,0.24744885
35640,0.36413494,0.36414066,0.36411026,0.36467007
35641,0.26165363,0.26224983,0.26259458,0.26391155
35642,0.5471159,0.5472781,0.5475244,0.54806787
35643,0.44963107,0.44990245,0.4501225,0.45049143
35644,0.23568957,0.23597346,0.23619217,0.23606884
35645,0.48857945,0.48877198,0.48938546,0.49005303
35646,0.2514279,0.2515364,0.2515657,0.25191915
35647,0.4701594,0.47040752,0.47064465,0.4711337
35648,0.34384596,0.34166202,0.33960527,0.33960077
35649,0.5626663,0.5629727,0.56346273,0.5638668
35650,0.25051948,0.25083718,0.25092396,0.25118947
35651,0.21344265,0.21399015,0.21408923,0.21454401
35652,0.22683974,0.22724031,0.2273331,0.22772269
35653,0.29595032,0.29577717,0.29546174,0.29647425
35654,0.41479963,0.41247806,0.41297284,0.4102868
35655,0.46797308,0.46839866,0.46850458,0.46940103
35656,0.28450716,0.28354806,0.28270268,0.28160164
35657,0.24490868,0.2450305,0.24490792,0.24554463
35658,0.2578946,0.25744358,0.2571297,0.256358
35659,0.2394544,0.24051118,0.24084134,0.24105483
35660,0.46908736,0.46946263,0.4695717,0.46987513
35661,0.2411161,0.24082913,0.24002218,0.24042317
35662,0.26686382,0.26696306,0.26718274,0.2671643
35663,0.30081153,0.30032435,0.30071026,0.30043018
35664,0.2236499,0.22334023,0.2234384,0.22374128
35665,0.2296591,0.229727,0.22972281,0.22981875
35666,0.24812211,0.24809176,0.24748985,0.24798745
35667,0.24516986,0.24498947,0.24463454,0.24497218
35668,0.5100719,0.5104327,0.51091075,0.5116884
35669,0.24501061,0.24527061,0.24495044,0.24519867
35670,0.43251076,0.43250644,0.43285173,0.43295774
35671,0.24634922,0.24683835,0.24704541,0.24723831
35672,0.47141868,0.47123742,0.4714615,0.47219414
35673,0.21560611,0.21571542,0.21592389,0.21612194
35674,0.27687824,0.27645472,0.27592453,0.27600348
35675,0.2717552,0.27292323,0.27439192,0.27455208
35676,0.6301226,0.63021874,0.63035715,0.6307834
35677,0.37219772,0.37243754,0.37294373,0.37277597
35678,0.21990216,0.22031972,0.22061928,0.22090243
35679,0.30527884,0.30508843,0.30507943,0.30492532
35680,0.2522549,0.25261867,0.25262326,0.2529752
35681,0.2525715,0.253762,0.25489578,0.2551286
35682,0.3269859,0.32742512,0.32706323,0.32749024
35683,0.27105945,0.27175307,0.2723641,0.27264315
35684,0.3238887,0.32389468,0.32484564,0.32466656
35685,0.25202113,0.25176796,0.2514622,0.25204694
35686,0.22995359,0.23002443,0.23009981,0.23045519
35687,0.269597,0.27035856,0.27038136,0.27020755
35688,0.3720767,0.37191817,0.37186074,0.37238055
35689,0.3930088,0.39321852,0.39367488,0.39411575
35690,0.27075347,0.27094564,0.27037895,0.27088332
35691,0.2303237,0.23109914,0.23153576,0.23173983
35692,0.26093864,0.2609052,0.26068828,0.26103023
35693,0.21668446,0.21715146,0.21689738,0.21706717
35694,0.40906385,0.40875286,0.40895963,0.40914145
35695,0.42983943,0.42987567,0.43007615,0.4308024
35696,0.21398023,0.21234243,0.20943888,0.21010761
35697,0.23024507,0.23081292,0.23132144,0.23173985
35698,0.21214154,0.21258761,0.21281846,0.2129765
35699,0.36945304,0.3692839,0.3692053,0.3699843
35700,0.42539263,0.42530984,0.42568326,0.42640916
35701,0.2415678,0.2421827,0.2429005,0.2431949
35702,0.24888492,0.24905689,0.24876744,0.24903546
35703,0.5069475,0.5070084,0.5073567,0.50791883
35704,0.41652355,0.41703615,0.416583,0.41730365
35705,0.26342952,0.26337272,0.26339048,0.26339558
35706,0.23776665,0.23805179,0.23831683,0.23855504
35707,0.33850455,0.33395678,0.33005494,0.32828492
35708,0.21152559,0.21153349,0.21198799,0.21235563
35709,0.22767058,0.22777012,0.22776347,0.22759435
35710,0.23119608,0.23155412,0.23152371,0.23205686
35711,0.2853336,0.28409913,0.2830176,0.28298292
35712,0.22197871,0.22223523,0.22283448,0.22291043
35713,0.25083205,0.25121465,0.2512414,0.25175735
35714,0.2528524,0.25270483,0.25290215,0.25293976
35715,0.3827,0.38183618,0.38172504,0.382372
35716,0.48125705,0.48083547,0.48069528,0.48126248
35717,0.22237131,0.22308056,0.22350287,0.2235286
35718,0.25532046,0.25525466,0.25493038,0.25524154
35719,0.62892014,0.6289827,0.629154,0.62946314
35720,0.24713635,0.24744244,0.24774817,0.24820592
35721,0.25488693,0.25486353,0.2547905,0.25504866
35722,0.21764378,0.21742769,0.21728007,0.21719411
35723,0.2290086,0.22926109,0.22943887,0.22969574
35724,0.24860312,0.24888115,0.24893671,0.25003362
35725,0.23149398,0.23223676,0.23260336,0.23307644
35726,0.28569528,0.2856736,0.28479698,0.2848188
35727,0.23438004,0.23412563,0.23397733,0.23483531
35728,0.21972185,0.22023523,0.22007377,0.2204923
35729,0.26290435,0.26359197,0.2636727,0.26407298
35730,0.295401,0.2956326,0.2958681,0.29629657
35731,0.28045136,0.27857235,0.2778372,0.27686992
35732,0.24105592,0.24153748,0.24167281,0.2414959
35733,0.35585493,0.35585827,0.3562823,0.35646096
35734,0.23362286,0.2336085,0.23375145,0.23383352
35735,0.24706815,0.24670291,0.24662274,0.24559069
35736,0.22309047,0.22237806,0.22209214,0.22154453
35737,0.3797241,0.37897226,0.37856412,0.37865025
35738,0.4727167,0.47292754,0.47308046,0.47372898
35739,0.22073643,0.22137156,0.22172171,0.22233151
35740,0.22775339,0.22831795,0.22878928,0.22946149
35741,0.260821,0.26080775,0.261329,0.261358
35742,0.4153508,0.41560274,0.41617516,0.41641018
35743,0.22296181,0.22335106,0.22344813,0.22369309
35744,0.3963406,0.39657047,0.39702925,0.39776728
35745,0.2729685,0.27322048,0.27335954,0.2735521
35746,0.29349294,0.29375148,0.2941026,0.29409263
35747,0.44102696,0.44169846,0.44213134,0.44269538
35748,0.24376747,0.24407342,0.24452549,0.24467336
35749,0.21251227,0.21309453,0.21327552,0.21291927
35750,0.38211176,0.38197273,0.3826204,0.3834895
35751,0.25867087,0.25869343,0.258655,0.2594065
35752,0.35805002,0.35819358,0.35867587,0.35903075
35753,0.51373243,0.51431406,0.5147617,0.5152573
35754,0.23351246,0.23354654,0.23328403,0.23327947
35755,0.22426647,0.22410725,0.22394936,0.22434188
35756,0.49557677,0.49581954,0.49648854,0.49689785
35757,0.24959485,0.24998331,0.24964795,0.2504511
35758,0.47404563,0.47418374,0.47447857,0.47507608
35759,0.24228364,0.24290575,0.24314389,0.24361905
35760,0.26154086,0.26134643,0.26063842,0.26086402
35761,0.45197293,0.45200342,0.45198298,0.45241755
35762,0.21417384,0.21434177,0.21448275,0.21493657
35763,0.22508466,0.22581099,0.22651647,0.22703195
35764,0.2779871,0.27885506,0.27899715,0.27930376
35765,0.64682996,0.6471556,0.6475588,0.6480808
35766,0.23971638,0.24088982,0.24153067,0.24177016
35767,0.22269188,0.22272086,0.22295232,0.22282915
35768,0.40804073,0.40424737,0.40168604,0.40020132
35769,0.25484008,0.25411755,0.25298738,0.25553924
35770,0.28994936,0.29007664,0.2904309,0.2909672
35771,0.22475144,0.22529972,0.22655116,0.22697109
35772,0.22710146,0.22747827,0.22768407,0.22801213
35773,0.28492254,0.28278664,0.28123257,0.2813756
35774,0.44139737,0.44140965,0.44125205,0.44145426
35775,0.22222546,0.22252668,0.22256342,0.22300416
35776,0.20113015,0.2015583,0.20160931,0.20206389
35777,0.24117154,0.24119066,0.24088554,0.24189152
35778,0.24010062,0.24115026,0.24218617,0.2426546
35779,0.2309346,0.23125862,0.23137844,0.23158687
35780,0.23135403,0.23151055,0.2313256,0.23181452
35781,0.2507759,0.25062174,0.25104356,0.25097448
35782,0.27774423,0.2776866,0.27694446,0.2766021
35783,0.23211122,0.2320774,0.23225208,0.23270425
35784,0.22315902,0.22289638,0.22266665,0.22292514
35785,0.21189702,0.21240343,0.21257357,0.2128445
35786,0.7685976,0.7686561,0.76872116,0.76889604
35787,0.22577682,0.22601315,0.22583382,0.22612718
35788,0.20644063,0.20688798,0.20711952,0.20735663
35789,0.34891117,0.34960088,0.34965205,0.35005063
35790,0.56656426,0.55768126,0.5535189,0.5506825
35791,0.24324208,0.24375173,0.24416633,0.2441284
35792,0.28841695,0.2888334,0.2881767,0.28865823
35793,0.43765447,0.4374648,0.43761176,0.43795484
35794,0.2840984,0.28074,0.27874517,0.27987763
35795,0.37991375,0.3802526,0.38043252,0.38106614
35796,0.25497535,0.25528634,0.2552616,0.25557092
35797,0.28801927,0.28741652,0.28682432,0.28727382
35798,0.38163212,0.3823059,0.38280764,0.38316256
35799,0.23732243,0.23750451,0.23730898,0.23760086
35800,0.31687954,0.3171345,0.31807142,0.31845373
35801,0.38982013,0.39096007,0.3924773,0.3929942
35802,0.25214103,0.2526883,0.2529416,0.25330213
35803,0.3557829,0.35413682,0.35300472,0.3528725
35804,0.2385702,0.23814014,0.23769522,0.23774569
35805,0.21789327,0.21789218,0.21777724,0.21828723
35806,0.26996306,0.26985177,0.26961115,0.26962173
35807,0.37670135,0.37726662,0.37736887,0.3777199
35808,0.46064493,0.46143106,0.46404278,0.46232897
35809,0.26327038,0.26403892,0.2645945,0.2649876
35810,0.5482289,0.54845804,0.5488036,0.54929405
35811,0.47866088,0.47872752,0.47924384,0.47963247
35812,0.27816135,0.2772502,0.27664086,0.2766786
35813,0.24424928,0.24460776,0.24501972,0.24521077
35814,0.37189052,0.37204117,0.37256935,0.37271312
35815,0.3396114,0.3396069,0.33938944,0.3400057
35816,0.6306378,0.630832,0.631203,0.63154316
35817,0.38244417,0.38299316,0.38357207,0.38370058
35818,0.23722872,0.23715572,0.23700716,0.23701881
35819,0.58872664,0.5888807,0.5892002,0.589718
35820,0.23811834,0.23841672,0.23869656,0.23879336
35821,0.237877,0.23885351,0.2394287,0.23920664
35822,0.21684559,0.21735384,0.21779765,0.21833779
35823,0.21673799,0.2168722,0.21685898,0.21709687
35824,0.23923157,0.23927759,0.23955081,0.23978621
35825,0.24445656,0.24493533,0.24531633,0.24581845
35826,0.27557945,0.27574378,0.27609825,0.27609944
35827,0.26413724,0.26378155,0.2632722,0.26308614
35828,0.23784254,0.23804107,0.2379301,0.23883742
35829,0.2639825,0.26382145,0.2630184,0.2632832
35830,0.23143919,0.23155133,0.23154597,0.23159781
35831,0.934334,0.9342876,0.93428195,0.93432903
35832,0.6029574,0.6031977,0.60364366,0.60403943
35833,0.25869617,0.25915894,0.25917453,0.26001
35834,0.36334825,0.36335343,0.36362034,0.36422506
35835,0.24239376,0.24243993,0.24222505,0.24241339
35836,0.23609205,0.23685363,0.2373467,0.23704965
35837,0.2256151,0.22606747,0.22651623,0.22672042
35838,0.23145032,0.23158385,0.23158382,0.23208813
35839,0.23254183,0.23282848,0.23322771,0.233437
35840,0.2242378,0.2242434,0.22433528,0.22478542
35841,0.2283015,0.22838712,0.2284664,0.22891596
35842,0.23702335,0.23713525,0.23713529,0.23698486
35843,0.3848726,0.38168454,0.37941325,0.3786151
35844,0.24140969,0.24127592,0.24146153,0.24151674
35845,0.50583977,0.5064682,0.5074242,0.5077652
35846,0.23407058,0.2343204,0.23509222,0.23462509
35847,0.23078223,0.23139624,0.23150824,0.23169458
35848,0.23686203,0.23691382,0.23639181,0.2371721
35849,0.23887731,0.23919164,0.2397159,0.24016353
35850,0.22065486,0.22039008,0.22044067,0.22075325
35851,0.620003,0.6200876,0.62018347,0.6207596
35852,0.33851242,0.3370853,0.33666897,0.33831653
35853,0.24215703,0.24282968,0.24326663,0.24336158
35854,0.25572923,0.2551905,0.25479287,0.2548057
35855,0.22766432,0.22850297,0.22868478,0.22937359
35856,0.24428438,0.2444034,0.24504615,0.2454299
35857,0.5247973,0.52499604,0.5249501,0.5252701
35858,0.22804783,0.2283774,0.2284662,0.22848977
35859,0.23593834,0.23628822,0.23573698,0.23641786
35860,0.43352675,0.4335384,0.43367124,0.4340302
35861,0.21488892,0.21501334,0.21486884,0.21477234
35862,0.22503763,0.2240297,0.22303715,0.22351524
35863,0.2549254,0.25512832,0.25543615,0.25582123
35864,0.82323694,0.82330126,0.8234021,0.82354015
35865,0.48577562,0.48649067,0.48714957,0.48785293
35866,0.3166199,0.31654513,0.31634355,0.3157095
35867,0.21958728,0.22017819,0.22045377,0.22114626
35868,0.42442742,0.42451844,0.42503852,0.42546043
35869,0.22591756,0.22622311,0.22634067,0.22631761
35870,0.23013681,0.23048548,0.23043533,0.23076043
35871,0.24607316,0.24654433,0.24703933,0.24763916
35872,0.33324182,0.33286723,0.33324584,0.33345982
35873,0.24769494,0.24768274,0.24757762,0.24755451
35874,0.2637961,0.26412064,0.26395938,0.26367787
35875,0.33084038,0.3287285,0.32677636,0.32574004
35876,0.29739305,0.29595962,0.2961487,0.2961763
35877,0.23705132,0.23642243,0.2360779,0.23592244
35878,0.22032735,0.22021124,0.2203479,0.2208533
35879,0.5083616,0.508584,0.50898147,0.5094004
35880,0.21458513,0.2155211,0.21611883,0.21608944
35881,0.38542613,0.38588732,0.38655996,0.38729596
35882,0.58615863,0.5860915,0.5865291,0.58694416
35883,0.24885361,0.24945964,0.24976656,0.25013962
35884,0.2445822,0.24431643,0.2443898,0.2447196
35885,0.26297736,0.26347783,0.26299065,0.26336458
35886,0.3870195,0.38653952,0.38676694,0.3866593
35887,0.37495714,0.37513286,0.37607622,0.3762337
35888,0.25119427,0.251633,0.25178283,0.2525036
35889,0.46200433,0.46255928,0.4627378,0.4635769
35890,0.1959883,0.19623727,0.19667146,0.19734016
35891,0.34202343,0.3421469,0.34245905,0.3433744
35892,0.37988153,0.3799987,0.3797707,0.38029703
35893,0.2782435,0.27823207,0.27796808,0.27859545
35894,0.25442094,0.25389552,0.25378874,0.25337103
35895,0.25962365,0.25970793,0.259636,0.2598984
35896,0.5583189,0.55891,0.5593987,0.56005806
35897,0.23367445,0.23425862,0.23450832,0.23481916
35898,0.25387952,0.2541169,0.25433654,0.25499305
35899,0.2843684,0.28410885,0.28403005,0.28470072
35900,0.19439076,0.19455425,0.1943294,0.19484271
35901,0.2228531,0.22313376,0.22334352,0.22348157
35902,0.3281842,0.32864198,0.3294808,0.3300792
35903,0.23213685,0.23254272,0.23256828,0.23300996
35904,0.2370418,0.2375488,0.2378433,0.23853777
35905,0.2680185,0.26766965,0.26739466,0.26756558
35906,0.31239864,0.31295213,0.31257772,0.3131489
35907,0.2273014,0.22781932,0.22805712,0.22859661
35908,0.28796306,0.28768462,0.2878284,0.28856832
35909,0.26840955,0.26969594,0.27215493,0.27208164
35910,0.22903407,0.22899395,0.22914842,0.2298416
35911,0.24291316,0.2434523,0.24327305,0.24339822
35912,0.27570423,0.27555323,0.27505034,0.27485102
35913,0.60642284,0.60683334,0.60739577,0.6077908
35914,0.27426758,0.27678883,0.27926716,0.27958474
35915,0.2689855,0.26876146,0.2690869,0.26890177
35916,0.29930732,0.2995841,0.29926187,0.29982662
35917,0.25515425,0.25508007,0.25473848,0.25470918
35918,0.33996326,0.34048486,0.3403959,0.3411496
35919,0.5225706,0.5229517,0.5231895,0.52372617
35920,0.32990503,0.33041754,0.33076772,0.33171004
35921,0.20896861,0.20871644,0.20876867,0.20885703
35922,0.27693108,0.2772696,0.27717012,0.2774975
35923,0.24534418,0.2457549,0.24602099,0.24644244
35924,0.24117091,0.24168822,0.24200179,0.2425543
35925,0.44643694,0.4465771,0.4468021,0.4473999
35926,0.25540203,0.2552835,0.2555666,0.2555302
35927,0.5394502,0.5399063,0.54040915,0.5405782
35928,0.5464034,0.5467491,0.5469446,0.5475255
35929,0.24594575,0.25037026,0.25436458,0.25571325
35930,0.2408526,0.24117671,0.24142395,0.24190156
35931,0.30581662,0.3061846,0.30619606,0.30634555
35932,0.2074786,0.20755601,0.20760253,0.20817909
35933,0.27823666,0.27815697,0.2788615,0.27899098
35934,0.20971523,0.20825787,0.20780003,0.207751
35935,0.24080384,0.24140134,0.2415236,0.24186048
35936,0.24156746,0.24148175,0.24153642,0.24158937
35937,0.25763434,0.25757936,0.25683337,0.2588016
35938,0.2279709,0.22844443,0.22832268,0.22826324
35939,0.26620418,0.26571453,0.26511216,0.2654177
35940,0.250658,0.25107262,0.25115484,0.2514807
35941,0.27448148,0.27493,0.27565297,0.27614614
35942,0.28827187,0.28813678,0.2877841,0.28806067
35943,0.23597461,0.23650618,0.23680167,0.23711994
35944,0.5911326,0.5913375,0.591624,0.59209675
35945,0.22331248,0.22384934,0.22441246,0.22458917
35946,0.24755852,0.24830486,0.24837251,0.24895987
35947,0.1924353,0.19297831,0.19317402,0.1932717
35948,0.40329477,0.40342155,0.40375125,0.40410087
35949,0.34585366,0.34530917,0.3455808,0.3457698
35950,0.23482805,0.23463455,0.23423442,0.2344084
35951,0.28068462,0.27933276,0.27823654,0.2767591
35952,0.57648295,0.5767765,0.57712394,0.5773909
35953,0.27587774,0.27631122,0.27667147,0.27660158
35954,0.2172422,0.2180117,0.2184889,0.21882871
35955,0.2275132,0.22683574,0.22618735,0.22632074
35956,0.29373357,0.29378566,0.29432964,0.29446664
35957,0.48795143,0.48804787,0.48869202,0.4890819
35958,0.25932565,0.25935397,0.25929552,0.25960925
35959,0.32775828,0.32858247,0.32941964,0.33042175
35960,0.4260892,0.42670673,0.4272112,0.42783538
35961,0.2141724,0.2146641,0.21470004,0.21554203
35962,0.22146088,0.22161968,0.22183238,0.22214651
35963,0.2701041,0.2701072,0.27013925,0.26971963
35964,0.2615349,0.2624131,0.2632113,0.26257217
35965,0.24064483,0.24060859,0.24086305,0.24170825
35966,0.23492002,0.2352538,0.2356185,0.23646435
35967,0.22987339,0.23084325,0.23121293,0.2316528
35968,0.29945403,0.299282,0.2995817,0.2995157
35969,0.25586063,0.25673464,0.25715685,0.25764135
35970,0.5029753,0.49564236,0.49303588,0.48850706
35971,0.21296017,0.21380652,0.21409361,0.2145243
35972,0.23539433,0.2360324,0.23576875,0.23631217
35973,0.23498502,0.23537105,0.23578808,0.23569703
35974,0.22812034,0.2281672,0.22798038,0.22830027
35975,0.2398681,0.2396483,0.2396121,0.23955485
35976,0.22170953,0.2219884,0.22184476,0.22228837
35977,0.33904654,0.33945423,0.33973488,0.33997664
35978,0.24772142,0.24791439,0.24812102,0.24865578
35979,0.48545527,0.4856566,0.4859171,0.48645136
35980,0.4125097,0.41212356,0.4123647,0.41257933
35981,0.20061925,0.20070092,0.20063552,0.20106807
35982,0.21187179,0.21235892,0.21247849,0.21265154
35983,0.49515834,0.49515146,0.495365,0.49600577
35984,0.25669894,0.256503,0.25659487,0.2567056
35985,0.4997431,0.50003755,0.50018454,0.5009187
35986,0.2597754,0.2621766,0.26463908,0.26687086
35987,0.55188864,0.55221057,0.55286545,0.55352026
35988,0.2793654,0.27871904,0.27828285,0.27853492
35989,0.39126793,0.39154193,0.3917126,0.39279974
35990,0.33802995,0.33774045,0.33810183,0.33811662
35991,0.21660316,0.21681093,0.21648042,0.21687812
35992,0.22104669,0.22118929,0.22108138,0.2205237
35993,0.5457033,0.54018176,0.53856885,0.5365985
35994,0.22588335,0.22496015,0.22472413,0.2245797
35995,0.24650736,0.24639429,0.24724823,0.2471544
35996,0.30095425,0.30174756,0.30175236,0.30217174
35997,0.26651764,0.26616946,0.26660424,0.2668136
35998,0.24251118,0.24223164,0.24218121,0.24252242
35999,0.28833696,0.28837967,0.2877064,0.28745836
36000,0.254012,0.25427422,0.25439122,0.25488397
36001,0.25395954,0.25423366,0.2541825,0.25452554
36002,0.25811443,0.25880235,0.259603,0.2598308
36003,0.21870461,0.21944803,0.22007276,0.22047581
36004,0.25278053,0.25328457,0.25317955,0.25372598
36005,0.23745914,0.23702438,0.23663318,0.2375146
36006,0.24701607,0.24708481,0.24725485,0.24787962
36007,0.285855,0.28568316,0.28490222,0.28527853
36008,0.22697072,0.22768253,0.2283041,0.22941248
36009,0.23596843,0.23638356,0.23646213,0.23712087
36010,0.24467352,0.24526991,0.24502952,0.24562578
36011,0.21627446,0.21636885,0.21616364,0.2166477
36012,0.52245533,0.52265424,0.5228348,0.52308106
36013,0.25912488,0.25922695,0.259396,0.25988796
36014,0.23865406,0.23883383,0.23866299,0.23872852
36015,0.295681,0.2960677,0.2970681,0.29766944
36016,0.23225358,0.23250642,0.23257701,0.23269345
36017,0.34280053,0.34250212,0.34227023,0.34271398
36018,0.27244183,0.27286676,0.27251077,0.27345183
36019,0.3461862,0.34638953,0.3468246,0.34723192
36020,0.23430322,0.23507667,0.2358238,0.2361373
36021,0.23193952,0.23151256,0.23111579,0.23148799
36022,0.23392905,0.23398398,0.23406774,0.23467581
36023,0.29435468,0.29443148,0.2949506,0.29557186
36024,0.22001389,0.22024621,0.22014217,0.22013822
36025,0.2430066,0.2431246,0.24293163,0.24305484
36026,0.43455866,0.4345342,0.43532866,0.43587804
36027,0.4102847,0.41077206,0.41111866,0.4114923
36028,0.4496284,0.4499441,0.4503741,0.45117947
36029,0.3793001,0.3794562,0.37994486,0.38045382
36030,0.3669194,0.36722237,0.36731836,0.36753634
36031,0.23540218,0.23675033,0.23736133,0.23795958
36032,0.527961,0.5282037,0.5284843,0.5288993
36033,0.294629,0.2953126,0.2962637,0.29651207
36034,0.21760024,0.21765411,0.21774063,0.21794039
36035,0.36106378,0.36131334,0.3619485,0.36246032
36036,0.60892475,0.6092389,0.60963506,0.61011976
36037,0.37962598,0.3798154,0.38032857,0.38082477
36038,0.32334378,0.32435173,0.32514587,0.3257882
36039,0.26067594,0.26051956,0.26013744,0.26045454
36040,0.23297775,0.23300463,0.23303299,0.23296773
36041,0.4192895,0.41935128,0.41910547,0.41924837
36042,0.38394234,0.3845445,0.38460937,0.38558766
36043,0.4375405,0.43778935,0.43823972,0.438754
36044,0.2322135,0.2323725,0.2328144,0.23304747
36045,0.44337034,0.44364387,0.44361103,0.4443601
36046,0.24105483,0.2416083,0.24159469,0.24175301
36047,0.37246734,0.37276933,0.37332624,0.3734334
36048,0.3453022,0.34570432,0.3460806,0.34644118
36049,0.2227024,0.22316405,0.22357625,0.22414741
36050,0.23961557,0.24013479,0.24051635,0.24040759
36051,0.33382612,0.33403122,0.3349301,0.33505863
36052,0.25867456,0.25896457,0.2594356,0.25965375
36053,0.5977842,0.5979901,0.59849995,0.5986761
36054,0.26626056,0.2668581,0.26719067,0.26830944
36055,0.5187088,0.51830965,0.5184571,0.51862156
36056,0.25434694,0.2547688,0.25458404,0.254806
36057,0.2169604,0.21707518,0.21674787,0.2168043
36058,0.3713206,0.37088326,0.3706271,0.37078705
36059,0.4982741,0.4981817,0.4980807,0.4985461
36060,0.2593714,0.25843793,0.25770542,0.2572173
36061,0.2670488,0.26804987,0.268927,0.2708478
36062,0.26868877,0.2681932,0.26777753,0.26783642
36063,0.419672,0.4197267,0.42020658,0.42031533
36064,0.25179005,0.25227898,0.25239834,0.25256252
36065,0.24510577,0.24531448,0.24512818,0.24518779
36066,0.42680934,0.42699444,0.42728302,0.4279172
36067,0.36149442,0.36202314,0.36233062,0.3630873
36068,0.2514965,0.25171208,0.25177583,0.25207067
36069,0.4386026,0.4386313,0.4390926,0.4395343
36070,0.24782553,0.24750477,0.24693158,0.2470197
36071,0.2128459,0.2128692,0.2127706,0.2131947
36072,0.23536325,0.23569411,0.23555563,0.2361138
36073,0.2319467,0.2316602,0.23145215,0.23153098
36074,0.23142064,0.23187208,0.23260227,0.23295914
36075,0.24689025,0.24716473,0.2475234,0.24803163
36076,0.24083513,0.24077748,0.2401767,0.24058425
36077,0.22527371,0.22596537,0.2268329,0.22772765
36078,0.48401192,0.48419568,0.4843752,0.48462498
36079,0.28864557,0.28756902,0.28825113,0.28850773
36080,0.21283077,0.21389532,0.21503174,0.21500996
36081,0.36620402,0.36684054,0.3675024,0.36831692
36082,0.5447887,0.5451913,0.5456337,0.5461032
36083,0.26478612,0.26515847,0.2650514,0.26528582
36084,0.5119128,0.51207954,0.5124721,0.512957
36085,0.23273513,0.23283589,0.23292275,0.23356846
36086,0.24238412,0.2413678,0.24015327,0.24115996
36087,0.2620852,0.2613119,0.26069203,0.26019645
36088,0.21771093,0.21768497,0.21808751,0.2184368
36089,0.3213554,0.3216625,0.32157847,0.32161635
36090,0.30053082,0.30082613,0.30065787,0.3012087
36091,0.22566295,0.22593963,0.22578248,0.22604556
36092,0.2461069,0.24687454,0.24749257,0.24793157
36093,0.25881347,0.25946555,0.25997517,0.26079026
36094,0.2498592,0.24955514,0.24904107,0.2491809
36095,0.25938648,0.259384,0.2592089,0.25992635
36096,0.24820672,0.24863036,0.24908012,0.24928783
36097,0.28447565,0.28486204,0.28507295,0.28542173
36098,0.42557207,0.42550203,0.42578107,0.42577365
36099,0.22986686,0.22945388,0.22916883,0.22949676
36100,0.25154012,0.25123,0.25133684,0.2516076
36101,0.22991477,0.2298549,0.22988078,0.23023616
36102,0.23659962,0.2370605,0.23738554,0.2378886
36103,0.21781303,0.21770896,0.21771744,0.2184114
36104,0.24806498,0.2482589,0.24867716,0.2489655
36105,0.24277355,0.24324292,0.24342896,0.24385124
36106,0.5108013,0.5112351,0.51179355,0.5124113
36107,0.2202962,0.22105804,0.22146155,0.22189084
36108,0.28127572,0.2817199,0.2824715,0.28231934
36109,0.22402671,0.2246687,0.22474894,0.22551163
36110,0.2457362,0.24583113,0.24599557,0.24599376
36111,0.21221873,0.21272883,0.21310893,0.2135239
36112,0.4100101,0.40983438,0.4101313,0.409809
36113,0.23767623,0.23792237,0.23804688,0.23798257
36114,0.26527622,0.26527318,0.26566166,0.2661787
36115,0.38813215,0.38794,0.3885647,0.3888638
36116,0.23947556,0.24009845,0.24017665,0.24114981
36117,0.25198233,0.2518134,0.25156093,0.25156763
36118,0.2278914,0.22849026,0.22907923,0.22960398
36119,0.24880537,0.24875426,0.24789582,0.24852115
36120,0.30058762,0.3011239,0.30143067,0.30207166
36121,0.27725312,0.27772224,0.27805188,0.27862307
36122,0.24941592,0.24945056,0.2494454,0.2500174
36123,0.25704437,0.25734565,0.2573866,0.2579474
36124,0.32096782,0.32145497,0.32199237,0.32194474
36125,0.24145937,0.24206008,0.24283709,0.24371421
36126,0.2379429,0.2378954,0.23804034,0.23817459
36127,0.26608235,0.26595056,0.2656004,0.26570797
36128,0.20081247,0.20079692,0.20072287,0.2014571
36129,0.25532243,0.2550232,0.25388277,0.25454488
36130,0.74587756,0.7460377,0.74620736,0.74647534
36131,0.21801418,0.21862619,0.21858954,0.21874867
36132,0.35920566,0.35988387,0.36021075,0.3610442
36133,0.25237265,0.25242832,0.25210652,0.25234357
